实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1996-06-08,年度分红,0.0,0.0,1.6,1996-06-13,1996-06-14,,,10派1.60元(含税),1995年报
1996-10-29,中期分红,0.0,5.0,0.0,1996-11-01,1996-11-04,,,10转增5股,1996半年报
1997-06-18,年度分红,0.0,0.0,1.2,1997-06-20,1997-06-23,,,10派1.20元(含税),1996年报
1998-07-23,年度分红,0.0,0.0,1.5,1998-07-27,1998-07-28,1998-07-29,,10派1.5元(含税),1997年报
1999-07-17,年度分红,0.0,0.0,0.7,1999-07-22,1999-07-23,1999-07-24,,10派0.70元,1998年报
2000-07-07,年度分红,,,1.0,2000-07-13,2000-07-14,2000-07-15,,10派1元（含税）,1999年报
2001-07-17,年度分红,,,1.0,2001-07-23,2001-07-24,2001-07-31,,10派1元(含税),2000年报
2002-07-13,年度分红,,,0.4,2002-07-18,2002-07-19,2002-07-30,,10派0.4元(含税),2001年报
2004-05-17,年度分红,,5.0,2.7,2004-05-20,2004-05-21,2004-05-28,,10转增5股派2.7元(含税),2003年报
2005-06-28,年度分红,,,1.5,2005-07-04,2005-07-05,2005-07-15,,10派1.5元(含税),2004年报
2015-05-13,年度分红,,,1.0,2015-05-20,2015-05-21,2015-05-21,,10派1元(含税),2014年报
2016-06-22,年度分红,,,7.5,2016-06-28,2016-06-29,2016-06-29,,10派7.5元(含税),2015年报
2017-06-08,年度分红,,,3.8,2017-06-14,2017-06-15,2017-06-15,,10派3.8元(含税),2016年报
2018-06-12,年度分红,,,1.4,2018-06-19,2018-06-20,2018-06-20,,10派1.4元(含税),2017年报
2019-05-31,年度分红,,,0.5,2019-06-06,2019-06-10,2019-06-10,,10派0.5元(含税),2018年报
2020-06-11,年度分红,,,1.5,2020-06-17,2020-06-18,2020-06-18,,10派1.5元(含税),2019年报
2021-06-16,年度分红,,,4.0,2021-06-22,2021-06-23,2021-06-23,,10派4元(含税),2020年报
2022-06-09,年度分红,,,2.3,2022-06-15,2022-06-16,2022-06-16,,10派2.3元(含税),2021年报
2023-06-21,年度分红,,,1.8,2023-06-29,2023-06-30,2023-06-30,,10派1.8元(含税),2022年报
2024-06-07,年度分红,,,5.4,2024-06-13,2024-06-14,2024-06-14,,10派5.4元(含税),2023年报
2024-10-15,中期分红,,,7.5,2024-10-18,2024-10-21,2024-10-21,,10派7.5元(含税),2024半年报
2025-07-03,年度分红,,,6.0,2025-07-10,2025-07-11,2025-07-11,,10派6元(含税),2024年报
2025-10-31,中期分红,,,1.0,2025-11-06,2025-11-07,2025-11-07,,10派1元(含税),2025半年报
