实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-05-31,年度分红,,,2.0,2017-06-06,2017-06-07,2017-06-07,,10派2元(含税),2016年报
2018-05-24,年度分红,,,2.0,2018-05-29,2018-05-30,2018-05-30,,10派2元(含税),2017年报
2019-06-12,年度分红,,3.987169,4.983961,2019-06-17,2019-06-18,2019-06-18,2019-06-18,10转增3.987169股派4.983961元(含税),2018年报
2020-05-15,年度分红,,4.0,3.0,2020-05-20,2020-05-21,2020-05-21,2020-05-21,10转增4股派3元(含税),2019年报
2021-05-19,年度分红,,,3.5,2021-05-24,2021-05-25,2021-05-25,,10派3.5元(含税),2020年报
2022-06-08,年度分红,,,5.0,2022-06-13,2022-06-14,2022-06-14,,10派5元(含税),2021年报
2023-05-26,年度分红,,,3.0,2023-06-01,2023-06-02,2023-06-02,,10派3元(含税),2022年报
2024-06-19,年度分红,,,6.0,2024-06-26,2024-06-27,2024-06-27,,10派6元(含税),2023年报
2024-10-09,中期分红,,,1.6,2024-10-14,2024-10-15,2024-10-15,,10派1.6元(含税),2024半年报
2025-01-08,季度分红,,,1.1,2025-01-15,2025-01-16,2025-01-16,,10派1.1元(含税),2024三季报
2025-05-26,年度分红,,3.0,,2025-05-30,2025-06-03,,2025-06-03,10转增3股,2024年报
