实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-05-31,年度分红,,10.0,2.0,2012-06-05,2012-06-06,2012-06-06,2012-06-06,10转增10股派2元(含税),2011年报
2013-06-01,年度分红,,10.0,1.5,2013-06-06,2013-06-07,2013-06-07,2013-06-07,10转增10股派1.5元(含税),2012年报
2014-06-17,年度分红,,,0.3,2014-06-23,2014-06-24,2014-06-24,,10派0.3元(含税),2013年报
2015-05-05,年度分红,,10.0,0.45,2015-05-11,2015-05-12,2015-05-12,2015-05-12,10转增10股派0.45元(含税),2014年报
2016-06-08,年度分红,,,0.3,2016-06-16,2016-06-17,2016-06-17,,10派0.3元(含税),2015年报
2017-05-11,年度分红,,,0.4,2017-05-17,2017-05-18,2017-05-18,,10派0.4元(含税),2016年报
2018-05-17,年度分红,,6.0,2.0,2018-05-22,2018-05-23,2018-05-23,2018-05-23,10转增6股派2元(含税),2017年报
2019-04-30,年度分红,,,0.8,2019-05-09,2019-05-10,2019-05-10,,10派0.8元(含税),2018年报
2020-05-27,年度分红,,,0.9,2020-06-03,2020-06-04,2020-06-04,,10派0.9元(含税),2019年报
2021-06-11,年度分红,,,1.3,2021-06-17,2021-06-18,2021-06-18,,10派1.3元(含税),2020年报
2022-06-10,年度分红,,,1.2,2022-06-16,2022-06-17,2022-06-17,,10派1.2元(含税),2021年报
2023-06-10,年度分红,,,0.45,2023-06-15,2023-06-16,2023-06-16,,10派0.45元(含税),2022年报
