实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-07-01,年度分红,,5.0,3.0,2011-07-06,2011-07-07,2011-07-07,2011-07-07,10转增5股派3元(含税),2010年报
2012-04-27,年度分红,,,2.0,2012-05-07,2012-05-08,2012-05-08,,10派2元(含税),2011年报
2013-06-15,年度分红,,5.0,2.0,2013-06-20,2013-06-21,2013-06-21,2013-06-21,10转增5股派2元(含税),2012年报
2014-06-04,年度分红,,5.0,,2014-06-10,2014-06-11,,2014-06-11,10转增5股,2013年报
2015-06-03,年度分红,,,0.26,2015-06-09,2015-06-10,2015-06-10,,10派0.26元(含税),2014年报
2016-05-10,年度分红,,,0.77,2016-05-17,2016-05-18,2016-05-18,,10派0.77元(含税),2015年报
2017-06-03,年度分红,,15.0,0.25,2017-06-08,2017-06-09,2017-06-09,2017-06-09,10转增15股派0.25元(含税),2016年报
2023-06-08,年度分红,,,0.76,2023-06-13,2023-06-14,2023-06-14,,10派0.76元(含税),2022年报
2024-06-13,年度分红,,,1.06,2024-06-18,2024-06-19,2024-06-19,,10派1.06元(含税),2023年报
2025-06-04,年度分红,,,1.07,2025-06-10,2025-06-11,2025-06-11,,10派1.07元(含税),2024年报
2026-05-27,年度分红,,,0.87,2026-06-02,2026-06-03,2026-06-03,,10派0.87元(含税),2025年报
