实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-04-14,年度分红,,,9.0,2011-04-20,2011-04-21,2011-04-21,,10派9元(含税),2010年报
2012-06-25,年度分红,,,9.0,2012-06-28,2012-06-29,2012-06-29,,10派9元(含税),2011年报
2013-07-04,年度分红,,,8.0,2013-07-10,2013-07-11,2013-07-11,,10派8元(含税),2012年报
2014-06-20,年度分红,,,6.0,2014-06-26,2014-06-27,2014-06-27,,10派6元(含税),2013年报
2015-05-11,年度分红,,,3.1,2015-05-15,2015-05-18,2015-05-18,,10派3.1元(含税),2014年报
2016-05-21,年度分红,,,4.0,2016-05-27,2016-05-30,2016-05-30,,10派4元(含税),2015年报
2017-06-01,年度分红,,,3.0,2017-06-07,2017-06-08,2017-06-08,,10派3元(含税),2016年报
2018-06-05,年度分红,,,3.0,2018-06-11,2018-06-12,2018-06-12,,10派3元(含税),2017年报
2019-06-05,年度分红,,,3.0,2019-06-12,2019-06-13,2019-06-13,,10派3元(含税),2018年报
2020-07-02,年度分红,,,3.0,2020-07-07,2020-07-08,2020-07-08,,10派3元(含税),2019年报
2021-06-03,年度分红,,,1.0,2021-06-10,2021-06-11,2021-06-11,,10派1元(含税),2020年报
2022-06-11,年度分红,,,3.0,2022-06-17,2022-06-20,2022-06-20,,10派3元(含税),2021年报
2023-06-20,年度分红,,,3.0,2023-06-29,2023-06-30,2023-06-30,,10派3元(含税),2022年报
2024-05-22,年度分红,,4.0,6.0,2024-05-27,2024-05-28,2024-05-28,2024-05-28,10转增4股派6元(含税),2023年报
2025-04-22,年度分红,,,3.5,2025-04-28,2025-04-29,2025-04-29,,10派3.5元(含税),2024年报
2026-02-04,季度分红,,,3.0,2026-02-10,2026-02-11,2026-02-11,,10派3元(含税),2025三季报
2026-04-20,年度分红,,2.0,6.0,2026-04-27,2026-04-28,2026-04-28,2026-04-28,10转增2股派6元(含税),2025年报
