实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2003-05-22,年度分红,,,2.2,2003-05-27,2003-05-28,2003-06-02,,10股派2.2元（含税）,2002年报
2004-05-28,年度分红,,,1.5,2004-06-02,2004-06-03,2004-06-08,,10派1.5元(含税),2003年报
2005-04-18,年度分红,,,1.9,2005-04-21,2005-04-22,2005-04-28,,10派1.9元(含税),2004年报
2006-05-13,年度分红,,,2.0,2006-05-18,2006-05-19,2006-05-25,,10派2元(含税),2005年报
2007-06-13,年度分红,,,2.1,2007-06-18,2007-06-19,2007-06-22,,10派2.1元（含税）,2006年报
2008-06-06,年度分红,,,0.8,2008-06-12,2008-06-13,2008-06-19,,10派0.8元（含税）,2007年报
2009-05-07,年度分红,,,1.0,2009-05-12,2009-05-13,2009-05-18,,10派1元（含税）,2008年报
2010-04-17,年度分红,,,1.5,2010-04-22,2010-04-23,2010-04-30,,10派1.5元（含税）,2009年报
2011-06-03,年度分红,,10.0,,2011-06-10,2011-06-13,,2011-06-14,10转增10股,2010年报
2012-05-28,年度分红,,,1.0,2012-06-04,2012-06-05,2012-06-08,,10派1元(含税),2011年报
2014-07-03,年度分红,,,0.3,2014-07-08,2014-07-09,2014-07-09,,10派0.3元(含税),2013年报
2015-07-02,年度分红,,,0.3,2015-07-07,2015-07-08,2015-07-08,,10派0.3元(含税),2014年报
2016-05-04,年度分红,,,0.3,2016-05-11,2016-05-12,2016-05-12,,10派0.3元(含税),2015年报
2017-06-09,年度分红,,,0.5,2017-06-14,2017-06-15,2017-06-15,,10派0.5元(含税),2016年报
2018-06-05,年度分红,,,0.3,2018-06-08,2018-06-11,2018-06-11,,10派0.3元(含税),2017年报
