实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2005-05-12,年度分红,0.0,0.0,3.0,2005-05-18,2005-05-19,2005-05-19,,10派3元(含税),2004年报
2005-09-21,中期分红,0.0,5.0,,2005-09-27,2005-09-28,,,10转增5股,2005半年报
2006-06-15,年度分红,,,1.0,2006-06-22,2006-06-23,2006-06-23,,10派1元（含税）,2005年报
2007-05-31,年度分红,3.0,,0.5,2007-06-05,2007-06-06,2007-06-06,2007-06-06,10送3股派0.5元（含税）,2006年报
2008-05-31,年度分红,,3.0,,2008-06-05,2008-06-06,,,10转增3股,2007年报
2009-06-10,年度分红,,,0.5,2009-06-15,2009-06-16,2009-06-16,,10派0.5元（含税）,2008年报
2010-05-21,年度分红,,,1.0,2010-05-26,2010-05-27,2010-05-27,,10派1元（含税）,2009年报
2011-05-13,年度分红,,10.0,0.5,2011-05-18,2011-05-19,2011-05-19,2011-05-19,10转增10股派0.5元(含税),2010年报
2012-05-18,年度分红,,,0.5,2012-05-24,2012-05-25,2012-05-25,,10派0.5元(含税),2011年报
2013-06-20,年度分红,,,1.0,2013-06-27,2013-06-28,2013-06-28,,10派1元(含税),2012年报
2014-05-09,年度分红,,,1.5,2014-05-14,2014-05-15,2014-05-15,,10派1.5元(含税),2013年报
2015-07-14,年度分红,,,1.5,2015-07-17,2015-07-20,2015-07-20,,10派1.5元(含税),2014年报
2016-07-12,年度分红,,,1.0,2016-07-15,2016-07-18,2016-07-18,,10派1元(含税),2015年报
2017-06-24,年度分红,,,1.0,2017-06-29,2017-06-30,2017-06-30,,10派1元(含税),2016年报
2018-06-30,年度分红,,,0.5,2018-07-05,2018-07-06,2018-07-06,,10派0.5元(含税),2017年报
2019-06-15,年度分红,,,1.0,2019-06-20,2019-06-21,2019-06-21,,10派1元(含税),2018年报
2020-06-18,年度分红,,,1.0,2020-06-23,2020-06-24,2020-06-24,,10派1元(含税),2019年报
2021-06-22,年度分红,,,1.0,2021-06-24,2021-06-25,2021-06-25,,10派1元(含税),2020年报
2022-06-21,年度分红,,,1.0,2022-06-24,2022-06-27,2022-06-27,,10派1元(含税),2021年报
2023-06-13,年度分红,,,1.0,2023-06-16,2023-06-19,2023-06-19,,10派1元(含税),2022年报
2024-06-17,年度分红,,,1.0,2024-06-21,2024-06-24,2024-06-24,,10派1元(含税),2023年报
2025-05-28,年度分红,,,1.0,2025-06-05,2025-06-06,2025-06-06,,10派1元(含税),2024年报
2025-10-23,中期分红,,,0.5,2025-10-29,2025-10-30,2025-10-30,,10派0.5元(含税),2025半年报
