实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2008-05-21,年度分红,,,0.2,2008-05-27,2008-05-28,2008-05-28,,10派0.2元（含税）,2007年报
2009-05-26,年度分红,,5.0,5.5,2009-06-02,2009-06-03,2009-06-03,2009-06-03,10转增5股派5.5元（含税）,2008年报
2009-10-15,中期分红,,,3.0,2009-10-20,2009-10-21,2009-10-21,,10派3元（含税）,2009半年报
2011-05-11,年度分红,,10.0,1.2,2011-05-17,2011-05-18,2011-05-18,2011-05-18,10转增10股派1.2元(含税),2010年报
2012-07-11,年度分红,,,0.5,2012-07-17,2012-07-18,2012-07-18,,10派0.5元(含税),2011年报
2013-05-22,年度分红,,,0.8,2013-05-28,2013-05-29,2013-05-29,,10派0.8元(含税),2012年报
2014-06-19,年度分红,,,0.15,2014-06-25,2014-06-26,2014-06-26,,10派0.15元(含税),2013年报
2015-07-09,年度分红,,,0.16,2015-07-15,2015-07-16,2015-07-16,,10派0.16元(含税),2014年报
2016-06-22,年度分红,,,0.18,2016-06-28,2016-06-29,2016-06-29,,10派0.18元(含税),2015年报
2017-07-10,年度分红,,,0.18,2017-07-14,2017-07-17,2017-07-17,,10派0.18元(含税),2016年报
2018-07-04,年度分红,,,0.4,2018-07-11,2018-07-12,2018-07-12,,10派0.4元(含税),2017年报
2021-07-05,年度分红,,,0.396851,2021-07-08,2021-07-09,2021-07-09,,10派0.396851元(含税),2020年报
2022-06-10,年度分红,,,0.2,2022-06-15,2022-06-16,2022-06-16,,10派0.2元(含税),2021年报
2024-10-23,中期分红,,,0.18,2024-10-28,2024-10-29,2024-10-29,,10派0.18元(含税),2024半年报
2025-06-27,年度分红,,,0.2,2025-07-02,2025-07-03,2025-07-03,,10派0.2元(含税),2024年报
