实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1998-05-23,年度分红,2.0,0.0,0.0,1998-05-27,1998-05-28,,,10送2股,1997年报
1999-07-23,年度分红,0.0,0.0,1.5,1999-07-27,1999-07-28,,,10派1.5元(含税),1998年报
2000-06-03,年度分红,,,1.0,2000-06-07,2000-06-08,,,10派1元（含税）,1999年报
2001-04-07,年度分红,2.0,8.0,0.5,2001-04-12,2001-04-13,,,10送2转增8股派0.5元（含税）,2000年报
2002-07-11,年度分红,,3.0,0.2,2002-07-16,2002-07-17,2002-07-24,,10转增3股派0.2元(含税),2001年报
2006-07-14,股改分红,,1.5,,2006-07-17,2006-07-18,,,10转增1.5股,
2016-11-02,中期分红,,,2.13,2016-11-07,2016-11-08,2016-11-08,,10派2.13元(含税),2016半年报
2017-06-16,年度分红,,,0.7,2017-06-21,2017-06-22,2017-06-22,,10派0.7元(含税),2016年报
2018-06-15,年度分红,,,0.62,2018-06-21,2018-06-22,2018-06-22,,10派0.62元(含税),2017年报
2019-06-18,年度分红,,,0.81,2019-06-21,2019-06-24,2019-06-24,,10派0.81元(含税),2018年报
2020-06-13,年度分红,,,1.4,2020-06-18,2020-06-19,2020-06-19,,10派1.4元(含税),2019年报
2021-06-11,年度分红,,5.2,1.96,2021-06-17,2021-06-18,2021-06-18,,10转增5.2股派1.96元(含税),2020年报
2022-06-17,年度分红,,,1.5,2022-06-22,2022-06-23,2022-06-23,,10派1.5元(含税),2021年报
2023-06-09,年度分红,,,0.92,2023-06-14,2023-06-15,2023-06-15,,10派0.92元(含税),2022年报
2024-06-27,年度分红,,,1.1031,2024-07-02,2024-07-03,2024-07-03,,10派1.1031元(含税),2023年报
2025-07-11,年度分红,,,1.27,2025-07-16,2025-07-17,2025-07-17,,10派1.27元(含税),2024年报
