实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2005-06-16,年度分红,0.0,3.0,2.0,2005-06-21,2005-06-22,2005-06-22,,10转增3股派2元(含税),2004年报
2006-05-23,年度分红,,,2.0,2006-05-26,2006-05-29,2006-05-29,,10派2元（含税）,2005年报
2007-04-11,年度分红,,,2.0,2007-04-17,2007-04-18,2007-04-18,,10派2元（含税）,2006年报
2008-03-24,年度分红,,10.0,,2008-03-27,2008-03-28,,,10转增10股,2007年报
2009-04-20,年度分红,,,2.0,2009-04-23,2009-04-24,2009-04-24,,10派2元（含税）,2008年报
2010-05-20,年度分红,,3.0,2.0,2010-05-26,2010-05-27,2010-05-27,2010-05-27,10转增3股派2元（含税）,2009年报
2011-05-17,年度分红,,,2.8,2011-05-20,2011-05-23,2011-05-23,,10派2.8元(含税),2010年报
2012-05-10,年度分红,,1.0,3.0,2012-05-16,2012-05-17,2012-05-17,2012-05-17,10转增1股派3元(含税),2011年报
2013-05-10,年度分红,,,3.3,2013-05-16,2013-05-17,2013-05-17,,10派3.3元(含税),2012年报
2014-05-13,年度分红,,,3.7,2014-05-16,2014-05-19,2014-05-19,,10派3.7元(含税),2013年报
2015-05-22,年度分红,,,4.3,2015-05-28,2015-05-29,2015-05-29,,10派4.3元(含税),2014年报
2016-05-07,年度分红,,,5.6,2016-05-12,2016-05-13,2016-05-13,,10派5.6元(含税),2015年报
2017-05-18,年度分红,3.0,,7.7,2017-05-24,2017-05-25,2017-05-25,2017-05-25,10送3股派7.7元(含税),2016年报
2018-05-16,年度分红,,,7.2,2018-05-23,2018-05-24,2018-05-24,,10派7.2元(含税),2017年报
2018-10-18,中期分红,,,4.6,2018-10-25,2018-10-26,2018-10-26,,10派4.6元(含税),2018半年报
2019-05-17,年度分红,,,10.2,2019-05-23,2019-05-24,2019-05-24,,10派10.2元(含税),2018年报
2019-10-18,中期分红,,,2.58,2019-10-24,2019-10-25,2019-10-25,,10派2.58元(含税),2019半年报
2020-06-16,年度分红,,,13.3,2020-06-22,2020-06-23,2020-06-23,,10派13.3元(含税),2019年报
2021-05-18,年度分红,,,12.9,2021-05-24,2021-05-25,2021-05-25,,10派12.9元(含税),2020年报
2022-05-19,年度分红,,,19.3,2022-05-25,2022-05-26,2022-05-26,,10派19.3元(含税),2021年报
2022-11-29,季度分红,,,12.5,2022-12-05,2022-12-06,2022-12-06,,10派12.5元(含税),2022三季报
2023-05-19,年度分红,,,30.3,2023-05-25,2023-05-26,2023-05-26,,10派30.3元(含税),2022年报
2024-05-21,年度分红,,,27.3,2024-05-27,2024-05-28,2024-05-28,,10派27.3元(含税),2023年报
2025-05-19,年度分红,,,28.1,2025-05-26,2025-05-27,2025-05-27,,10派28.1元(含税),2024年报
2026-05-21,年度分红,,,26.3,2026-05-27,2026-05-28,2026-05-28,,10派26.3元(含税),2025年报
