实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-08-04,年度分红,,,1.8,2015-08-07,2015-08-10,2015-08-10,,10派1.8元(含税),2014年报
2016-06-28,年度分红,,,1.9,2016-07-04,2016-07-05,2016-07-05,,10派1.9元(含税),2015年报
2017-03-30,年度分红,,30.0,1.6,2017-04-06,2017-04-07,2017-04-07,,10转增30股派1.6元(含税),2016年报
2018-05-03,年度分红,,,2.0,2018-05-09,2018-05-10,2018-05-10,,10股派2元(含税),2017年报
2019-05-13,年度分红,,,1.2,2019-05-16,2019-05-17,2019-05-17,,10派1.2元(含税),2018年报
2020-06-13,年度分红,,,1.6,2020-06-18,2020-06-19,2020-06-19,,10派1.6元(含税),2019年报
2021-07-05,年度分红,,,1.2,2021-07-08,2021-07-09,2021-07-09,,10派1.2元(含税),2020年报
2022-06-10,年度分红,,,0.85,2022-06-15,2022-06-16,2022-06-16,,10派0.85元(含税),2021年报
2023-05-25,年度分红,,,0.85,2023-05-30,2023-05-31,2023-05-31,,10派0.85元(含税),2022年报
2024-06-28,年度分红,,,0.49,2024-07-03,2024-07-04,2024-07-04,,10派0.49元(含税),2023年报
