实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2003-05-22,年度分红,,,1.5,2003-05-27,2003-05-28,2003-06-02,,10派1.5元(含税),2002年报
2004-06-08,年度分红,,,2.5,2004-06-11,2004-06-14,2004-06-18,,10派2.5元(含税),2003年报
2005-05-19,年度分红,,,2.0,2005-05-24,2005-05-25,2005-05-31,,10派2元(含税),2004年报
2006-06-08,年度分红,,,3.0,2006-06-13,2006-06-14,2006-06-20,,10派3元（含税）,2005年报
2006-09-13,特别分红,,8.0,,2006-09-19,2006-09-20,,,10转增8股,
2007-05-29,年度分红,,,3.1,2007-06-01,2007-06-04,2007-06-08,,10派3.1元（含税）,2006年报
2008-07-01,年度分红,,,4.7,2008-07-04,2008-07-07,2008-07-11,,10派4.7元（含税）,2007年报
2009-06-09,年度分红,,,2.5,2009-06-12,2009-06-15,2009-06-19,,10派2.5元（含税）,2008年报
2010-04-30,年度分红,,,2.5,2010-05-06,2010-05-07,2010-05-13,,10派2.5元（含税）,2009年报
2011-06-07,年度分红,,,1.0,2011-06-10,2011-06-13,2011-06-17,,10派1元(含税),2010年报
2012-05-03,年度分红,,,0.5,2012-05-08,2012-05-09,2012-05-15,,10派0.5元(含税),2011年报
2013-05-10,年度分红,,,0.5,2013-05-15,2013-05-16,2013-05-22,,10派0.5元(含税),2012年报
2014-06-12,年度分红,,,0.5,2014-06-17,2014-06-18,2014-06-18,,10派0.5元(含税),2013年报
2015-06-16,年度分红,,,0.5,2015-06-23,2015-06-24,2015-06-24,,10派0.5元(含税),2014年报
2016-07-01,年度分红,,,0.5,2016-07-07,2016-07-08,2016-07-08,,10派0.5元(含税),2015年报
2017-06-15,年度分红,,,0.5,2017-06-21,2017-06-22,2017-06-22,,10派0.5元(含税),2016年报
2018-06-28,年度分红,,,0.5,2018-07-04,2018-07-05,2018-07-05,,10派0.5元(含税),2017年报
2019-06-05,年度分红,,,1.0,2019-06-12,2019-06-13,2019-06-13,,10派1元(含税),2018年报
2020-05-21,年度分红,,,2.0,2020-05-27,2020-05-28,2020-05-28,,10派2元(含税),2019年报
2021-07-22,年度分红,,,10.5,2021-07-28,2021-07-29,2021-07-29,,10派10.5元(含税),2020年报
2022-08-10,年度分红,,,8.5,2022-08-16,2022-08-17,2022-08-17,,10派8.5元(含税),2021年报
2023-08-17,年度分红,,,4.5,2023-08-23,2023-08-24,2023-08-24,,10派4.5元(含税),2022年报
2024-08-15,年度分红,,,3.5,2024-08-21,2024-08-22,2024-08-22,,10派3.5元(含税),2023年报
2025-07-16,年度分红,,,3.9,2025-07-22,2025-07-23,2025-07-23,,10派3.9元(含税),2024年报
2026-05-27,年度分红,,,3.0,2026-06-02,2026-06-03,2026-06-03,,10派3元(含税),2025年报
