实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-05-30,年度分红,,,0.5,2001-06-06,2001-06-07,2001-06-15,,10派0.5元(含税),2000年报
2002-05-11,年度分红,,,0.3,2002-05-21,2002-05-22,2002-05-29,,10派0.3元(含税),2001年报
2012-07-16,年度分红,,,0.2,2012-07-19,2012-07-20,2012-07-26,,10派0.2元(含税),2011年报
2013-07-17,年度分红,,,0.2,2013-07-22,2013-07-23,2013-07-26,,10派0.2元(含税),2012年报
2014-07-11,年度分红,,,0.2,2014-07-16,2014-07-17,2014-07-17,,10派0.2元(含税),2013年报
2015-06-04,年度分红,4.0,11.0,0.5,2015-06-09,2015-06-10,2015-06-10,,10送4转增11股派0.5元(含税),2014年报
2016-06-16,年度分红,,,0.35,2016-06-21,2016-06-22,2016-06-22,,10派0.35元(含税),2015年报
2018-12-21,重整转增,,5.17,,2018-12-26,,,2018-12-28,10转增5.17股,
2024-06-13,年度分红,,,0.56,2024-06-18,2024-06-19,2024-06-19,,10派0.56元(含税),2023年报
2025-06-06,年度分红,,,0.18,2025-06-11,2025-06-12,2025-06-12,,10派0.18元(含税),2024年报
