实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1998-10-15,中期分红,0.0,5.0,0.0,1998-10-20,1998-10-21,,,10转增5股,1998半年报
2000-06-02,年度分红,,,3.6,2000-06-08,2000-06-09,2000-06-10,,10派3.6元(含税),1999年报
2001-05-09,年度分红,,,1.5,2001-05-15,2001-05-16,2001-05-22,,10派1.5元(含税),2000年报
2002-07-13,年度分红,,,1.5,2002-07-18,2002-07-19,2002-07-25,,10派1.5元(含税),2001年报
2003-05-23,年度分红,,,2.0,2003-05-28,2003-05-29,2003-06-04,,10股派2元（含税）,2002年报
2004-03-19,年度分红,,,3.5,2004-03-24,2004-03-25,2004-03-31,,10派3.5元(含税),2003年报
2005-04-13,年度分红,,,3.0,2005-04-18,2005-04-19,2005-04-25,,10派3元（含税）,2004年报
2006-06-12,年度分红,,,1.7,2006-06-15,2006-06-16,2006-06-22,,10派1.7元（含税）,2005年报
2007-06-30,年度分红,,,2.0,2007-07-05,2007-07-06,2007-07-12,,10派2元（含税）,2006年报
2008-05-22,年度分红,3.0,,2.6,2008-05-27,2008-05-28,2008-06-03,2008-05-29,10送3股派2.6元（含税）,2007年报
2009-06-29,年度分红,,,1.0,2009-07-02,2009-07-03,2009-07-09,,10派1元（含税）,2008年报
2010-06-10,年度分红,,,0.8,2010-06-18,2010-06-21,2010-06-24,,10派0.8元（含税）,2009年报
2011-05-16,年度分红,,,0.6,2011-05-19,2011-05-20,2011-05-26,,10派0.6元(含税),2010年报
2012-05-15,年度分红,,,0.5,2012-05-18,2012-05-21,2012-05-25,,10派0.5元(含税),2011年报
2014-06-14,年度分红,,,0.1,2014-06-19,2014-06-20,2014-06-20,,10派0.1元(含税),2013年报
2015-07-30,年度分红,,,0.05,2015-08-05,2015-08-06,2015-08-06,,10派0.05元(含税),2014年报
2018-07-10,年度分红,,3.0,,2018-07-13,2018-07-16,,,10转增3股,2017年报
2019-10-16,中期分红,,,1.2,2019-10-22,2019-10-23,2019-10-23,,10派1.2元(含税),2019半年报
2020-11-19,中期分红,,,1.2,2020-11-24,2020-11-25,2020-11-25,,10派1.2元(含税),2020半年报
2021-05-25,年度分红,,,2.0,2021-05-28,2021-05-31,2021-05-31,,10派2元(含税),2020年报
2022-06-10,年度分红,,,2.5,2022-06-16,2022-06-17,2022-06-17,,10派2.5元(含税),2021年报
2023-06-13,年度分红,,,0.5,2023-06-16,2023-06-19,2023-06-19,,10派0.5元(含税),2022年报
2024-06-04,年度分红,,,0.5,2024-06-07,2024-06-11,2024-06-11,,10派0.5元(含税),2023年报
2026-06-23,年度分红,,,0.05,2026-06-26,2026-06-29,2026-06-29,,10派0.05元(含税),2025年报
