实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-04-21,年度分红,,,2.0,2015-04-24,2015-04-27,2015-04-27,,10派2元(含税),2014年报
2016-05-19,年度分红,,10.0,3.2,2016-05-25,2016-05-26,2016-05-26,,10转增10股3.2派元(含税),2015年报
2017-05-10,年度分红,,,2.1,2017-05-17,2017-05-18,2017-05-18,,10派2.1元(含税),2016年报
2020-06-16,年度分红,,,1.2,2020-06-22,2020-06-23,2020-06-23,,10派1.2元(含税),2019年报
2021-05-18,年度分红,,,3.2,2021-05-24,2021-05-25,2021-05-25,,10派3.2元(含税),2020年报
2022-05-28,年度分红,,,3.8,2022-06-06,2022-06-07,2022-06-07,,10派3.8元(含税),2021年报
2023-05-27,年度分红,,,3.8,2023-06-05,2023-06-06,2023-06-06,,10派3.8元(含税),2022年报
2024-05-28,年度分红,,,2.8,2024-06-03,2024-06-04,2024-06-04,,10派2.8元(含税),2023年报
2025-05-29,年度分红,,,3.8,2025-06-05,2025-06-06,2025-06-06,,10派3.8元(含税),2024年报
2025-09-23,中期分红,,,3.8,2025-09-29,2025-09-30,2025-09-30,,10派3.8元(含税),2025半年报
2026-05-26,年度分红,,,3.2,2026-06-01,2026-06-02,2026-06-02,,10派3.2元(含税),2025年报
