实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-04-23,年度分红,,12.0,10.0,2012-04-26,2012-04-27,2012-04-27,2012-04-27,10转增12股派10元(含税),2011年报
2013-04-03,年度分红,,11.0,4.0,2013-04-11,2013-04-12,2013-04-12,2013-04-12,10转增11股派4元(含税),2012年报
2014-06-06,年度分红,,10.0,1.0,2014-06-12,2014-06-13,2014-06-13,2014-06-13,10转增10股派1元(含税),2013年报
2015-06-10,年度分红,,3.0,1.0,2015-06-15,2015-06-16,2015-06-16,2015-06-16,10转增3股派1元(含税),2014年报
2016-05-18,年度分红,,10.0,1.0,2016-05-20,2016-05-23,2016-05-23,2016-05-23,10转增10股派1元(含税),2015年报
2017-06-09,年度分红,,,0.4,2017-06-15,2017-06-16,2017-06-16,,10派0.4元(含税),2016年报
2018-05-18,年度分红,,,2.0,2018-05-24,2018-05-25,2018-05-25,,10派2元(含税),2017年报
2019-05-30,年度分红,,,0.5,2019-06-05,2019-06-06,2019-06-06,,10派0.5元(含税),2018年报
2020-05-18,年度分红,,,0.5,2020-05-22,2020-05-25,2020-05-25,,10派0.5元(含税),2019年报
2021-05-20,年度分红,,,0.1,2021-05-27,2021-05-28,2021-05-28,,10派0.1元(含税),2020年报
2022-05-27,年度分红,,,2.0,2022-06-01,2022-06-02,2022-06-02,,10派2元(含税),2021年报
2023-05-25,年度分红,,,0.5,2023-05-30,2023-05-31,2023-05-31,,10派0.5元(含税),2022年报
2024-05-22,年度分红,,,0.7,2024-05-28,2024-05-29,2024-05-29,,10派0.7元(含税),2023年报
2025-06-05,年度分红,,,2.0,2025-06-11,2025-06-12,2025-06-12,,10派2元(含税),2024年报
