实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2003-06-03,年度分红,,,1.0,2003-06-06,2003-06-09,2003-06-13,,10派1元(含税),2002年报
2003-10-14,中期分红,,8.0,,2003-10-17,2003-10-20,,,10转增8股,2003半年报
2004-10-18,中期分红,,,1.0,2004-10-21,2004-10-22,2004-10-28,,10派1元(含税),2004半年报
2005-09-13,中期分红,,,1.0,2005-09-16,2005-09-19,2005-09-23,,10派1元(含税),2005半年报
2006-08-25,中期分红,,2.0,1.2,2006-08-30,2006-08-31,2006-09-05,,10转增2股派1.2元（含税）,2006半年报
2008-05-08,年度分红,,8.0,,2008-05-13,2008-05-14,,,10转增8股,2007年报
2009-05-06,年度分红,,,1.0,2009-05-11,2009-05-12,2009-05-18,,10派1元（含税）,2008年报
2010-04-09,年度分红,,,1.0,2010-04-14,2010-04-15,2010-04-21,,10派1元（含税）,2009年报
2012-04-05,年度分红,,10.0,1.0,2012-04-10,2012-04-11,2012-04-17,2012-04-12,10转增10股派1元(含税),2011年报
2013-05-11,年度分红,,,0.2,2013-05-16,2013-05-17,2013-05-22,,10派0.2元(含税),2012年报
2014-04-14,年度分红,,,0.2,2014-04-17,2014-04-18,2014-04-23,,10派0.2元(含税),2013年报
2015-06-04,年度分红,1.0,9.0,1.0,2015-06-10,2015-06-11,2015-06-11,,10送1转增9股派1元(含税),2014年报
2016-05-04,年度分红,,,0.6,2016-05-11,2016-05-12,2016-05-12,,10派0.6元(含税),2015年报
2017-05-04,年度分红,,,0.8,2017-05-10,2017-05-11,2017-05-11,,10派0.8元(含税),2016年报
2017-09-05,中期分红,,,0.5,2017-09-12,2017-09-13,2017-09-13,,10派0.5元(含税）,2017半年报
2018-04-20,年度分红,,,0.8,2018-04-26,2018-04-27,2018-04-27,,10派0.8元(含税),2017年报
2019-06-04,年度分红,,,0.4,2019-06-11,2019-06-12,2019-06-12,,10派0.4元(含税),2018年报
2020-04-30,年度分红,,,0.7,2020-05-08,2020-05-11,2020-05-11,,10派0.7元(含税),2019年报
2020-09-22,中期分红,,,0.5,2020-09-25,2020-09-28,2020-09-28,,10派0.5元(含税),2020半年报
2021-04-20,年度分红,,,0.2,2021-04-23,2021-04-26,2021-04-26,,10派0.2元(含税),2020年报
2022-05-25,年度分红,,,0.3,2022-05-30,2022-05-31,2022-05-31,,10派0.3元(含税),2021年报
2023-04-25,年度分红,,,1.2,2023-04-28,2023-05-04,2023-05-04,,10派1.2元(含税),2022年报
2024-04-20,年度分红,,,1.3,2024-04-25,2024-04-26,2024-04-26,,10派1.3元(含税),2023年报
2024-09-11,中期分红,,,0.4,2024-09-18,2024-09-19,2024-09-19,,10派0.4元(含税),2024半年报
2025-05-08,年度分红,,,0.5,2025-05-13,2025-05-14,2025-05-14,,10派0.5元(含税),2024年报
2025-09-27,中期分红,,,0.3,2025-10-10,2025-10-13,2025-10-13,,10派0.3元(含税),2025半年报
2026-04-30,年度分红,,,0.6,2026-05-08,2026-05-11,2026-05-11,,10派0.6元(含税),2025年报
