实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-04-22,年度分红,,10.0,6.0,2011-04-26,2011-04-27,2011-04-27,2011-04-27,10转增10股派6元(含税),2010年报
2012-05-15,年度分红,,5.0,1.0,2012-05-21,2012-05-22,2012-05-22,2012-05-22,10转增5股派1元(含税),2011年报
2013-05-22,年度分红,,,1.0,2013-05-28,2013-05-29,2013-05-29,,10派1元(含税),2012年报
2014-05-16,年度分红,,10.0,1.0,2014-05-22,2014-05-23,2014-05-23,2014-05-23,10转增10股派1元(含税),2013年报
2015-05-22,年度分红,,,0.928459,2015-05-28,2015-05-29,2015-05-29,,10派0.928459元(含税)。,2014年报
2016-05-17,年度分红,,6.0,3.0,2016-05-23,2016-05-24,2016-05-24,2016-05-24,10转增6股派3元(含税),2015年报
2017-05-22,年度分红,,,1.5,2017-05-26,2017-05-31,2017-05-31,,10派1.5元(含税),2016年报
2018-06-04,年度分红,,,0.999311,2018-06-08,2018-06-11,2018-06-11,,10派0.999311元(含税),2017年报
2019-05-22,年度分红,,,1.0,2019-05-28,2019-05-29,2019-05-29,,10派1元(含税),2018年报
2020-05-22,年度分红,,,1.0,2020-05-28,2020-05-29,2020-05-29,,10派1元(含税),2019年报
2021-05-28,年度分红,,2.0,1.0,2021-06-03,2021-06-04,2021-06-04,2021-06-04,10转增2股派1元(含税),2020年报
2025-05-20,年度分红,,,1.3,2025-05-26,2025-05-27,2025-05-27,,10派1.3元(含税),2024年报
