实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2008-06-12,年度分红,,,2.0,2008-06-17,2008-06-18,2008-06-18,,10派2元（含税）,2007年报
2011-06-10,年度分红,,,0.5,2011-06-16,2011-06-17,2011-06-17,,10派0.5元(含税),2010年报
2013-06-07,年度分红,,,0.1,2013-06-17,2013-06-18,2013-06-18,,10派0.1元(含税),2012年报
2015-07-11,年度分红,,,1.51,2015-07-16,2015-07-17,2015-07-17,,10派1.51元(含税),2014年报
2016-03-30,年度分红,,20.0,1.8,2016-04-07,2016-04-08,2016-04-08,2016-04-08,10转增20股派1.8元(含税),2015年报
2017-07-05,年度分红,,,0.7,2017-07-11,2017-07-12,2017-07-12,,10派0.7元(含税),2016年报
2018-08-18,年度分红,,,0.766418,2018-08-23,2018-08-24,2018-08-24,,10派0.76641800元（含税）,2017年报
2020-08-19,年度分红,,,0.88,2020-08-24,2020-08-25,2020-08-25,,10派0.88元(含税),2019年报
2024-07-25,年度分红,,,0.5,2024-08-01,2024-08-02,2024-08-02,,10派0.5元(含税),2023年报
2024-09-10,中期分红,,,0.01,2024-09-19,2024-09-20,2024-09-20,,10派0.01元(含税),2024半年报
