实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2004-06-28,年度分红,,,0.5,2004-07-01,2004-07-02,2004-07-08,,10派0.5元(含税),2003年报
2005-07-08,年度分红,,,0.5,2005-07-14,2005-07-15,2005-07-22,,10派0.5元(含税),2004年报
2006-07-11,年度分红,,,0.5,2006-07-14,2006-07-17,2006-07-21,,10派0.5元(含税),2005年报
2007-07-17,年度分红,,,0.6,2007-07-20,2007-07-23,2007-07-26,,10派0.6元（含税）,2006年报
2008-05-26,年度分红,,5.0,,2008-05-29,2008-05-30,,,10转增5股,2007年报
2009-07-08,年度分红,,,0.5,2009-07-13,2009-07-14,2009-07-20,,10派0.5元（含税）,2008年报
2010-05-31,年度分红,,3.0,0.5,2010-06-03,2010-06-04,2010-06-10,2010-06-07,10转增3股派0.5元（含税）,2009年报
2011-06-14,年度分红,,,0.5,2011-06-17,2011-06-20,2011-06-24,,10派0.5元(含税),2010年报
2012-06-21,年度分红,,3.0,0.5,2012-06-27,2012-06-28,2012-07-04,2012-06-29,10转增3股派0.5元(含税),2011年报
2013-05-27,年度分红,,,0.6,2013-05-30,2013-05-31,2013-06-06,,10派0.6元(含税),2012年报
2014-06-13,年度分红,,,0.75,2014-06-18,2014-06-19,2014-06-19,,10派0.75元(含税),2013年报
2015-03-27,年度分红,,,0.85,2015-04-01,2015-04-02,2015-04-02,,10派0.85元(含税),2014年报
2016-06-30,年度分红,,3.0,0.6,2016-07-05,2016-07-06,2016-07-06,,10转增3股派0.6元(含税),2015年报
2017-05-12,年度分红,,3.0,0.86,2017-05-18,2017-05-19,2017-05-19,,10转增3股派0.86元(含税),2016年报
2018-05-11,年度分红,,,0.75,2018-05-16,2018-05-17,2018-05-17,,10派0.75元(含税),2017年报
2019-06-12,年度分红,,,0.78,2019-06-17,2019-06-18,2019-06-18,,10派0.78元(含税),2018年报
2020-06-17,年度分红,,,0.84,2020-06-22,2020-06-23,2020-06-23,,10派0.84元(含税),2019年报
2021-06-10,年度分红,,,1.08,2021-06-17,2021-06-18,2021-06-18,,10派1.08元(含税),2020年报
2022-07-23,年度分红,,,1.25,2022-07-28,2022-07-29,2022-07-29,,10派1.25元(含税),2021年报
2023-05-19,年度分红,,,1.5,2023-05-25,2023-05-26,2023-05-26,,10派1.5元(含税),2022年报
2024-05-17,年度分红,,,1.5,2024-05-23,2024-05-24,2024-05-24,,10派1.5元(含税),2023年报
2025-06-17,年度分红,,,0.89,2025-06-20,2025-06-23,2025-06-23,,10派0.89元(含税),2024年报
2026-06-30,年度分红,,,0.7,2026-07-07,2026-07-08,2026-07-08,,10派0.7元(含税),2025年报
