实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-05-06,年度分红,,,3.0,2010-05-12,2010-05-13,2010-05-13,,10派3元（含税）,2009年报
2011-04-28,年度分红,,5.0,3.0,2011-05-05,2011-05-06,2011-05-06,2011-05-06,10转增5股派3元(含税),2010年报
2012-04-25,年度分红,,,3.0,2012-05-03,2012-05-04,2012-05-04,,10派3元(含税),2011年报
2013-04-25,年度分红,,10.0,2.0,2013-05-06,2013-05-07,2013-05-07,2013-05-07,10转增10股派2元(含税),2012年报
2014-04-19,年度分红,,,0.349794,2014-04-25,2014-04-28,2014-04-28,,10派0.349794元(含税),2013年报
2015-04-29,年度分红,,,0.197811,2015-05-05,2015-05-06,2015-05-06,,10派0.197811元(含税),2014年报
2016-04-22,年度分红,,,0.199966,2016-04-27,2016-04-28,2016-04-28,,10派0.199966元(含税),2015年报
2017-05-17,年度分红,,,0.350217,2017-05-22,2017-05-23,2017-05-23,,10派0.350217元(含税),2016年报
2018-06-06,年度分红,,,0.400654,2018-06-13,2018-06-14,2018-06-14,,10派0.400654元(含税),2017年报
2019-05-29,年度分红,,6.011892,0.601189,2019-06-04,2019-06-05,2019-06-05,2019-06-05,10转增6.011892股派0.601189元(含税),2018年报
2020-05-16,年度分红,,,0.2,2020-05-21,2020-05-22,2020-05-22,,10派0.2元(含税),2019年报
2021-05-11,年度分红,,,0.25,2021-05-18,2021-05-19,2021-05-19,,10派0.25元(含税),2020年报
2022-04-22,年度分红,,,0.15,2022-04-28,2022-04-29,2022-04-29,,10派0.15元(含税),2021年报
2023-05-05,年度分红,,,0.15,2023-05-11,2023-05-12,2023-05-12,,10派0.15元(含税),2022年报
2024-05-11,年度分红,,,0.15,2024-05-17,2024-05-20,2024-05-20,,10派0.15元(含税),2023年报
2025-04-22,年度分红,,,0.15,2025-04-28,2025-04-29,2025-04-29,,10派0.15元(含税),2024年报
2026-06-09,年度分红,,,0.15,2026-06-15,2026-06-16,2026-06-16,,10派0.15元(含税),2025年报
