实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-05-17,年度分红,,10.0,6.0,2011-05-20,2011-05-23,2011-05-23,2011-05-23,10转增10股派6元(含税),2010年报
2012-05-09,年度分红,,10.0,2.0,2012-05-14,2012-05-15,2012-05-15,2012-05-15,10转增10股派2元(含税),2011年报
2013-05-15,年度分红,,6.0,1.0,2013-05-21,2013-05-22,2013-05-22,2013-05-22,10转增6股派1元(含税),2012年报
2014-05-10,年度分红,,,0.5,2014-05-15,2014-05-16,2014-05-16,,10派0.5元(含税),2013年报
2015-05-15,年度分红,3.0,5.0,0.6,2015-05-20,2015-05-21,2015-05-21,2015-05-21,10送3转增5股派0.6元(含税),2014年报
2017-06-27,年度分红,,,0.2,2017-07-03,2017-07-04,2017-07-04,,10派0.2元(含税),2016年报
2018-07-06,年度分红,,,0.1,2018-07-12,2018-07-13,2018-07-13,,10派0.1元(含税),2017年报
2019-07-09,年度分红,,,0.1,2019-07-15,2019-07-16,2019-07-16,,10派0.1元(含税),2018年报
2020-07-09,年度分红,,,0.1,2020-07-15,2020-07-16,2020-07-16,,10派0.1元(含税),2019年报
2021-06-22,年度分红,,,0.1,2021-06-28,2021-06-29,2021-06-29,,10派0.1元(含税),2020年报
2025-06-13,年度分红,,,0.100655,2025-06-20,2025-06-23,2025-06-23,,10派0.100655元(含税),2024年报
