实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-07-13,年度分红,,,0.86,2012-07-18,2012-07-19,2012-07-25,,10派0.86元(含税),2011年报
2013-05-11,年度分红,,,2.0,2013-05-16,2013-05-17,2013-05-24,,10派2元(含税),2012年报
2014-06-14,年度分红,,,1.8,2014-06-19,2014-06-20,2014-06-20,,10派1.8元(含税),2013年报
2015-06-25,年度分红,,,1.6,2015-06-30,2015-07-01,2015-07-01,,10派1.6元(含税),2014年报
2016-05-24,年度分红,,,1.4,2016-05-30,2016-05-31,2016-05-31,,10派1.4元(含税),2015年报
2017-05-26,年度分红,,,1.2,2017-06-05,2017-06-06,2017-06-06,,10派1.2元(含税),2016年报
2018-05-29,年度分红,,,1.2,2018-06-04,2018-06-05,2018-06-05,,10派1.2元(含税),2017年报
2019-05-29,年度分红,,,1.2,2019-06-04,2019-06-05,2019-06-05,,10派1.2元(含税),2018年报
2020-06-30,年度分红,,,1.1,2020-07-06,2020-07-07,2020-07-07,,10派1.1元(含税),2019年报
2021-07-09,年度分红,,,0.32,2021-07-15,2021-07-16,2021-07-16,,10派0.32元(含税),2020年报
2022-07-08,年度分红,,,0.65,2022-07-14,2022-07-15,2022-07-15,,10派0.65元(含税),2021年报
