实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1997-07-07,年度分红,2.5,7.5,0.0,1997-07-14,1997-07-15,,,10送2.5转增7.5股,1996年报
1998-06-19,年度分红,0.0,0.0,1.678,1998-06-25,1998-06-26,,,10派1.678元(含税),1997年报
2000-05-25,年度分红,2.5,,0.625,2000-06-01,2000-06-02,,,10送2.5股派0.625元（含税）,1999年报
2001-06-01,年度分红,,5.0,1.0,2001-06-08,2001-06-11,2001-06-12,,10转增5股派1元（含税）,2000年报
2002-06-19,年度分红,,,0.35,2002-06-24,2002-06-25,2002-06-25,,10派0.35元(含税),2001年报
2018-06-06,年度分红,,,0.42,2018-06-13,2018-06-14,2018-06-14,,10派0.42元(含税),2017年报
2019-07-16,年度分红,,,0.46,2019-07-22,2019-07-23,2019-07-23,,10派0.46元(含税),2018年报
2020-08-12,年度分红,,,0.32,2020-08-18,2020-08-19,2020-08-19,,10派0.32元(含税),2019年报
2021-06-11,年度分红,,,0.21,2021-06-18,2021-06-21,2021-06-21,,10派0.21元(含税),2020年报
2022-08-03,年度分红,,,0.22,2022-08-08,2022-08-09,2022-08-09,,10派0.22元(含税),2021年报
2023-08-01,年度分红,,,0.15,2023-08-04,2023-08-07,2023-08-07,,10派0.15元(含税),2022年报
2024-07-27,年度分红,,,0.21,2024-08-01,2024-08-02,2024-08-02,,10派0.21元(含税),2023年报
2024-09-19,中期分红,,,0.08,2024-09-25,2024-09-26,2024-09-26,,10派0.08元(含税),2024半年报
2025-08-09,年度分红,,,0.13,2025-08-14,2025-08-15,2025-08-15,,10派0.13元(含税),2024年报
2025-09-18,中期分红,,,0.11,2025-09-24,2025-09-25,2025-09-25,,10派0.11元(含税),2025半年报
