实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2002-06-04,年度分红,0.5,0.5,0.13,2002-06-10,2002-06-11,2002-06-11,,10送0.5转增0.5股派0.13元(含税),2001年报
2009-05-11,年度分红,,5.0,,2009-05-14,2009-05-15,,2009-05-15,10转增5股,2008年报
2012-05-14,年度分红,,5.0,,2012-05-18,2012-05-21,,2012-05-21,10转增5股,2011年报
2013-06-06,年度分红,,,0.21,2013-06-17,2013-06-18,2013-06-18,,10派0.21元(含税),2012年报
2014-03-28,年度分红,,,0.22,2014-04-03,2014-04-04,2014-04-04,,10派0.22元(含税),2013年报
2015-04-14,年度分红,,,0.31,2015-04-20,2015-04-21,2015-04-21,,10派0.31元(含税),2014年报
2016-05-13,年度分红,,,0.14,2016-05-19,2016-05-20,2016-05-20,,10派0.14元(含税),2015年报
2017-06-09,年度分红,,,0.12,2017-06-14,2017-06-15,2017-06-15,,10派0.12元(含税),2016年报
2018-05-15,年度分红,,1.0,0.1,2018-05-18,2018-05-21,2018-05-21,2018-05-21,10转增1股派0.1元(含税),2017年报
2019-05-30,年度分红,,,0.81,2019-06-05,2019-06-06,2019-06-06,,10派0.81元(含税),2018年报
2020-05-21,年度分红,,,0.2,2020-05-27,2020-05-28,2020-05-28,,10派0.2元(含税),2019年报
2023-06-07,年度分红,,,0.2,2023-06-13,2023-06-14,2023-06-14,,10派0.2元(含税),2022年报
2024-06-07,年度分红,,,0.2,2024-06-13,2024-06-14,2024-06-14,,10派0.2元(含税),2023年报
2025-06-12,年度分红,,,0.1,2025-06-18,2025-06-19,2025-06-19,,10派0.1元(含税),2024年报
