实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-06-11,年度分红,0.0,1.0,1.0,1999-06-16,1999-06-17,1999-06-18,,10转增1股派1元(含税),1998年报
2001-04-12,年度分红,,,2.5,2001-04-18,2001-04-19,2001-04-26,,10派2.5元（含税）,2000年报
2002-05-16,年度分红,,,1.0,2002-05-21,2002-05-22,2002-05-28,,10派1元(含税),2001年报
2003-05-16,年度分红,,,2.5,2003-05-22,2003-05-23,2003-05-29,,10股派2.50元（含税）,2002年报
2004-05-15,年度分红,,,1.5,2004-05-19,2004-05-20,2004-05-26,,10派1.5元(含税),2003年报
2004-10-26,中期分红,,5.0,,2004-10-28,2004-10-29,,,10转增5股,2004半年报
2005-05-17,年度分红,,,1.5,2005-05-20,2005-05-23,2005-05-26,,10派1.5元(含税),2004年报
2006-05-16,年度分红,,,1.8,2006-05-19,2006-05-22,2006-05-26,,10派1.8元（含税）,2005年报
2007-06-07,年度分红,,,1.0,2007-06-12,2007-06-13,2007-06-18,,10派1元（含税）,2006年报
2008-05-13,年度分红,,,1.0,2008-05-16,2008-05-19,2008-05-23,,10派1元（含税）,2007年报
2009-06-05,年度分红,,,1.0,2009-06-11,2009-06-12,2009-06-18,,10派1元（含税）,2008年报
2010-05-11,年度分红,,1.0,0.8,2010-05-17,2010-05-18,2010-05-21,2010-05-19,10转增1股派0.8元（含税）,2009年报
2011-03-21,年度分红,,3.0,2.5,2011-03-24,2011-03-25,2011-03-30,2011-03-25,10转增3股派2.5元(含税),2010年报
2012-05-15,年度分红,,6.0,5.0,2012-05-18,2012-05-21,2012-05-25,2012-05-21,10转增6股派5元(含税),2011年报
2013-05-14,年度分红,,,1.5,2013-05-17,2013-05-20,2013-05-24,,10派1.5元(含税),2012年报
2014-06-11,年度分红,,,2.0,2014-06-17,2014-06-18,2014-06-18,,10派2元(含税),2013年报
2015-05-22,年度分红,,,1.0,2015-05-28,2015-05-29,2015-05-29,,10派1元(含税),2014年报
2016-05-24,年度分红,,,1.0,2016-05-27,2016-05-30,2016-05-30,,10派1元(含税),2015年报
2017-06-01,年度分红,,,1.5,2017-06-06,2017-06-07,2017-06-07,,10派1.5元(含税),2016年报
2017-09-29,中期分红,,,1.0,2017-10-12,2017-10-13,2017-10-13,,10派1元（含税）,2017半年报
2018-05-29,年度分红,,3.0,1.0,2018-06-05,2018-06-06,2018-06-06,,10转增3股派1元(含税),2017年报
2019-05-23,年度分红,,,1.5,2019-05-30,2019-05-31,2019-05-31,,10派1.5元(含税),2018年报
2020-06-06,年度分红,,,1.2,2020-06-11,2020-06-12,2020-06-12,,10派1.2元(含税),2019年报
2021-06-08,年度分红,,,1.0,2021-06-15,2021-06-16,2021-06-16,,10派1元(含税),2020年报
2022-06-01,年度分红,,,1.3,2022-06-08,2022-06-09,2022-06-09,,10派1.3元(含税),2021年报
2023-07-06,年度分红,,,2.7,2023-07-12,2023-07-13,2023-07-13,,10派2.7元(含税),2022年报
2024-05-28,年度分红,,,1.1,2024-06-04,2024-06-05,2024-06-05,,10派1.1元(含税),2023年报
2025-05-29,年度分红,,,2.3,2025-06-05,2025-06-06,2025-06-06,,10派2.3元(含税),2024年报
2026-01-22,季度分红,,,1.8,2026-01-28,2026-01-29,2026-01-29,,10派1.8元(含税),2025三季报
