实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-06-07,年度分红,,,4.0,2001-06-13,2001-06-14,2001-06-15,,10派4元（含税）,2000年报
2002-06-20,年度分红,,,1.0,2002-06-27,2002-06-28,2002-06-28,,10派1元(含税),2001年报
2003-07-01,年度分红,,,1.0,2003-07-04,2003-07-07,2003-07-07,,10派1元(含税),2002年报
2013-06-28,年度分红,,,1.11,2013-07-03,2013-07-04,2013-07-04,,10派1.11元(含税),2012年报
2014-07-15,年度分红,,,1.2,2014-07-18,2014-07-21,2014-07-21,,10派1.2元(含税),2013年报
2015-07-06,年度分红,,,1.2,2015-07-09,2015-07-10,2015-07-10,,10派1.2元(含税),2014年报
2015-11-09,中期分红,,20.0,,2015-11-12,2015-11-13,,2015-11-13,10转增20股,2015半年报
2017-06-03,年度分红,,,0.21,2017-06-08,2017-06-09,2017-06-09,,10派0.21元(含税),2016年报
2018-06-12,年度分红,,,7.0,2018-06-15,2018-06-19,2018-06-19,,10派7元(含税),2017年报
2022-02-16,重整转增,,14.82,,2022-02-21,2022-02-25,,,10转增14.82股,
