实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2007-05-30,年度分红,,,3.0,2007-06-05,2007-06-06,2007-06-06,,10派3元（含税）,2006年报
2008-05-21,年度分红,,,3.5,2008-05-28,2008-05-29,2008-05-29,,10派3.5元（含税）,2007年报
2009-05-25,年度分红,,,3.5,2009-06-02,2009-06-03,2009-06-03,,10派3.5元（含税）,2008年报
2010-11-29,中期分红,,5.0,3.5,2010-12-06,2010-12-07,2010-12-07,2010-12-07,10转增5股派3.5元（含税）,2010半年报
2011-05-20,年度分红,,3.0,3.5,2011-05-26,2011-05-27,2011-05-27,2011-05-27,10转增3股派3.5元(含税),2010年报
2012-06-11,年度分红,3.0,,3.5,2012-06-18,2012-06-19,2012-06-19,2012-06-19,10送3股派3.5元(含税),2011年报
2013-06-18,年度分红,,,3.0,2013-06-24,2013-06-25,2013-06-25,,10派3元(含税),2012年报
2014-04-29,年度分红,2.0,,3.0,2014-05-07,2014-05-08,2014-05-08,2014-05-08,10送2股派3元(含税),2013年报
2015-05-28,年度分红,,,3.001242,2015-06-03,2015-06-04,2015-06-04,,10派3.001242元(含税),2014年报
2016-06-13,年度分红,2.0,,3.0,2016-06-16,2016-06-17,2016-06-17,2016-06-17,10送2股派3元(含税),2015年报
2017-06-01,年度分红,2.0,,3.5,2017-06-07,2017-06-08,2017-06-08,2017-06-08,10送2股派3.5元(含税),2016年报
2018-06-06,年度分红,,,3.5,2018-06-12,2018-06-13,2018-06-13,,10派3.5元(含税),2017年报
2019-04-26,年度分红,,,3.0,2019-05-07,2019-05-08,2019-05-08,,10派3元(含税),2018年报
2020-07-31,年度分红,,,1.5,2020-08-05,2020-08-06,2020-08-06,,10派1.5元(含税),2019年报
2022-05-20,年度分红,,,1.0,2022-05-26,2022-05-27,2022-05-27,,10派1元(含税),2021年报
2023-06-28,年度分红,,,1.2,2023-07-04,2023-07-05,2023-07-05,,10派1.2元(含税),2022年报
2024-06-13,年度分红,,,1.25,2024-06-20,2024-06-21,2024-06-21,,10派1.25元(含税),2023年报
2025-07-03,年度分红,,,1.25,2025-07-09,2025-07-10,2025-07-10,,10派1.25元(含税),2024年报
2026-06-22,年度分红,,,1.102044,2026-06-25,2026-06-26,2026-06-26,,10派1.102044元(含税),2025年报
