实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-05-19,年度分红,,,1.7,2010-05-25,2010-05-26,2010-05-26,,10派1.7元（含税）,2009年报
2010-11-03,中期分红,,,1.0,2010-11-09,2010-11-10,2010-11-10,,10派1元（含税）,2010半年报
2011-05-09,年度分红,,,2.0,2011-05-12,2011-05-13,2011-05-13,,10派2元(含税),2010年报
2012-05-09,年度分红,,5.0,1.5,2012-05-15,2012-05-16,2012-05-16,2012-05-16,10转增5股派1.5元(含税),2011年报
2013-05-30,年度分红,,,0.3,2013-06-05,2013-06-06,2013-06-06,,10派0.3元(含税),2012年报
2014-07-18,年度分红,,,0.25,2014-07-24,2014-07-25,2014-07-25,,10派0.25元(含税),2013年报
2015-06-03,年度分红,,,0.6,2015-06-09,2015-06-10,2015-06-10,,10派0.6元(含税),2014年报
2016-05-19,年度分红,,,0.45,2016-05-24,2016-05-25,2016-05-25,,10派0.45元(含税),2015年报
2017-05-20,年度分红,,,0.45,2017-05-25,2017-05-26,2017-05-26,,10派0.45元(含税),2016年报
2018-06-16,年度分红,,,0.45,2018-06-22,2018-06-25,2018-06-25,,10派0.45元(含税),2017年报
2019-06-05,年度分红,,7.0,1.12,2019-06-11,2019-06-12,2019-06-12,2019-06-12,10转增7股派1.12元(含税),2018年报
2020-05-20,年度分红,,,1.3,2020-05-26,2020-05-27,2020-05-27,,10派1.3元(含税),2019年报
2021-05-21,年度分红,,,1.3,2021-05-26,2021-05-27,2021-05-27,,10派1.3元(含税),2020年报
2022-05-20,年度分红,,,1.3,2022-05-26,2022-05-27,2022-05-27,,10派1.3元(含税),2021年报
2023-05-24,年度分红,,,1.3,2023-05-29,2023-05-30,2023-05-30,,10派1.3元(含税),2022年报
2024-06-18,年度分红,,,1.3,2024-06-25,2024-06-26,2024-06-26,,10派1.3元(含税),2023年报
2024-11-23,中期分红,,,0.26,2024-11-28,2024-11-29,2024-11-29,,10派0.26元(含税),2024半年报
2025-05-30,年度分红,,,1.16,2025-06-09,2025-06-10,2025-06-10,,10派1.16元(含税),2024年报
2025-09-20,中期分红,,,0.26,2025-09-25,2025-09-26,2025-09-26,,10派0.26元(含税),2025半年报
2026-05-22,年度分红,,,1.16,2026-05-28,2026-05-29,2026-05-29,,10派1.16元(含税),2025年报
