实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-07-05,年度分红,,,1.5,2012-07-12,2012-07-13,2012-07-13,,10派1.5元(含税),2011年报
2013-07-16,年度分红,,,1.0,2013-07-22,2013-07-23,2013-07-23,,10派1元(含税),2012年报
2014-07-16,年度分红,,,1.0,2014-07-22,2014-07-23,2014-07-23,,10派1元(含税),2013年报
2015-05-13,年度分红,,15.0,0.8,2015-05-20,2015-05-21,2015-05-21,2015-05-21,10转增15股派0.8元(含税),2014年报
2016-06-22,年度分红,,,0.3,2016-06-27,2016-06-28,2016-06-28,,10派0.3元(含税),2015年报
2017-05-24,年度分红,,,0.3,2017-05-31,2017-06-01,2017-06-01,,10派0.3元(含税),2016年报
2018-06-08,年度分红,,8.0,0.5,2018-06-13,2018-06-14,2018-06-14,2018-06-14,10转增8股派0.5元(含税),2017年报
2019-07-05,年度分红,,5.0,0.35,2019-07-10,2019-07-11,2019-07-11,2019-07-11,10转增5股派0.35元(含税),2018年报
2020-06-17,承诺补偿,0.06499192,,,2019-05-28,,,2020-06-15,10送0.064991923股,2018年报
2020-06-23,年度分红,,,0.2,2020-07-01,2020-07-02,2020-07-02,,10派0.2元(含税),2019年报
2025-07-01,年度分红,,,0.05,2025-07-08,2025-07-09,2025-07-09,,10派0.05元(含税),2024年报
