实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-04-30,年度分红,0.0,1.0,0.0,1994-05-06,1994-05-09,,,10转增1股,1993年报
1995-04-12,年度分红,1.0,0.0,,1995-04-21,1995-04-24,,,10送1股,1994年报
1996-07-29,年度分红,0.0,0.0,0.6,1996-08-01,1996-08-02,,,10派0.60元,1995年报
1999-05-25,年度分红,0.0,1.0,0.0,1999-05-28,1999-05-31,,,10转增1股,1998年报
1999-10-09,中期分红,,5.0,,1999-10-15,1999-10-18,,,10转增5股,1999半年报
2001-06-15,年度分红,,,1.5,2001-06-21,2001-06-22,2001-06-29,,10派1.5元（含税）,2000年报
2002-06-08,年度分红,,,1.5,2002-06-12,2002-06-13,2002-06-19,,10派1.5元(含税),2001年报
2003-06-06,年度分红,,,1.0,2003-06-11,2003-06-12,2003-06-18,,10股派1元（含税）,2002年报
2004-08-07,年度分红,2.0,,,2004-08-11,2004-08-12,,,10送2股,2003年报
2005-06-30,年度分红,,,0.5,2005-07-05,2005-07-06,2005-07-12,,10派0.5元(含税),2004年报
2006-07-17,年度分红,,,0.3,2006-07-20,2006-07-21,2006-07-28,,10派0.3元（含税）,2005年报
2007-07-23,年度分红,,,0.3,2007-07-26,2007-07-27,2007-08-02,,10派0.3元（含税）,2006年报
2008-07-03,年度分红,,,0.4,2008-07-08,2008-07-09,2008-07-15,,10派0.4元（含税）,2007年报
2011-07-18,年度分红,,,0.3,2011-07-21,2011-07-22,2011-07-27,,10派0.3元(含税),2010年报
2016-10-12,中期分红,,,0.8,2016-10-17,2016-10-18,2016-10-18,,10派0.80元(含税),2016半年报
2017-11-18,中期分红,,,2.0,2017-11-22,2017-11-23,2017-11-23,,10派2元(含税）,2017半年报
