实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-05-13,年度分红,3.0,,3.0,1994-05-25,1994-05-26,,1994-06-01,10送3股派3元（含税）,1993年报
1995-07-01,年度分红,0.0,0.0,3.0,1995-07-10,1995-07-11,1995-07-13,,10派3.00元(含税),1994年报
1996-07-17,年度分红,0.0,0.0,2.0,1996-07-29,1996-07-30,1996-08-05,,10派2.00元,1995年报
1997-08-20,年度分红,0.0,2.4299,0.0,1997-09-03,1997-09-04,,,10转增2.4299股,1996年报
1999-07-14,年度分红,0.0,0.0,0.5,1999-07-22,1999-07-23,1999-07-29,,10派0.5元(含税),1998年报
2002-07-23,年度分红,,,0.3,2002-07-29,2002-07-30,2002-07-30,,10派0.3元(含税),2001年报
2003-06-19,年度分红,,,1.0,2003-06-25,2003-06-26,2003-06-26,,10股派1元（含税）,2002年报
2004-04-20,年度分红,0.0,0.0,1.0,2004-04-26,2004-04-27,2004-04-27,,10派1元(含税),2003年报
2005-07-27,年度分红,0.0,0.0,1.5,2005-08-02,2005-08-03,2005-08-03,,10派1.5元（含税）,2004年报
2008-05-08,年度分红,,,5.0,2008-05-15,2008-05-16,2008-05-16,,10派5元（含税）,2007年报
2009-06-22,年度分红,,,1.0,2009-06-29,2009-06-30,2009-06-30,,10派1元（含税）,2008年报
2010-05-18,年度分红,,,1.5,2010-05-21,2010-05-24,2010-05-24,,10派1.5元（含税）,2009年报
2011-05-20,年度分红,,,1.0,2011-05-25,2011-05-26,2011-05-26,,10派1元(含税),2010年报
2012-06-01,年度分红,,,5.0,2012-06-07,2012-06-08,2012-06-08,,10派5元(含税),2011年报
2013-07-12,年度分红,,,5.0,2013-07-17,2013-07-18,2013-07-18,,10派5元(含税),2012年报
2014-07-17,年度分红,,,5.0,2014-07-24,2014-07-25,2014-07-25,,10派5元(含税),2013年报
2015-08-07,年度分红,,3.0,1.0,2015-08-13,2015-08-14,2015-08-14,2015-08-14,10转增3股派1元(含税),2014年报
2016-06-07,年度分红,,,5.0,2016-06-14,2016-06-15,2016-06-15,,10派5元(含税),2015年报
2017-06-30,年度分红,,3.0,5.0,2017-07-06,2017-07-07,2017-07-07,2017-07-07,10转增3股派5元(含税),2016年报
2018-06-14,年度分红,,3.0,20.0,2018-06-21,2018-06-22,2018-06-22,2018-06-22,10转增3股派20元(含税),2017年报
2019-06-26,年度分红,,3.0,12.0,2019-07-02,2019-07-03,2019-07-03,2019-07-03,10转增3股派12元(含税),2018年报
2020-05-29,年度分红,,,11.500552,2020-06-03,2020-06-04,2020-06-04,,10派11.500552元(含税),2019年报
2021-05-24,年度分红,,,12.5,2021-05-31,2021-06-01,2021-06-01,,10派12.5元(含税),2020年报
2022-05-25,年度分红,,,13.0,2022-05-30,2022-05-31,2022-05-31,,10派13元(含税),2021年报
2023-06-28,年度分红,,,16.0,2023-07-03,2023-07-04,2023-07-04,,10派16元(含税),2022年报
2024-06-28,年度分红,,,13.5,2024-07-05,2024-07-08,2024-07-08,,10派13.5元(含税),2023年报
2025-06-07,年度分红,,,11.0,2025-06-12,2025-06-13,2025-06-13,,10派11元(含税),2024年报
