实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2002-06-12,年度分红,,,1.6,2002-06-18,2002-06-19,2002-06-25,,10派1.6元(含税),2001年报
2003-05-28,年度分红,,,1.7,2003-06-02,2003-06-03,2003-06-09,,10股派1.7元(含税),2002年报
2004-07-14,年度分红,,,1.0,2004-07-19,2004-07-20,2004-07-26,,10派1元(含税),2003年报
2012-04-13,年度分红,,6.0,,2012-04-18,2012-04-19,,2012-04-20,10转增6股,2011年报
2013-08-07,年度分红,,3.0,0.5,2013-08-12,2013-08-13,2013-08-19,2013-08-14,10转增3股派0.5元(含税),2012年报
2014-07-22,年度分红,,,0.5,2014-07-29,2014-07-30,2014-07-30,,10派0.5元(含税),2013年报
2015-08-13,年度分红,,,0.5,2015-08-20,2015-08-21,2015-08-21,,10派0.5元(含税),2014年报
2016-07-12,年度分红,,,0.5,2016-07-15,2016-07-18,2016-07-18,,10派0.5元(含税),2015年报
2017-07-03,年度分红,,,0.5,2017-07-06,2017-07-07,2017-07-07,,10派0.5元(含税),2016年报
2018-06-25,年度分红,,,0.6,2018-06-28,2018-06-29,2018-06-29,,10派0.6元(含税),2017年报
2019-07-08,年度分红,,,0.5,2019-07-11,2019-07-12,2019-07-12,,10派0.5元(含税),2018年报
2020-08-11,年度分红,,,0.6,2020-08-14,2020-08-17,2020-08-17,,10派0.6元(含税),2019年报
2021-08-17,年度分红,,,1.0,2021-08-20,2021-08-23,2021-08-23,,10派1元(含税),2020年报
2022-06-21,年度分红,,,1.25,2022-06-24,2022-06-27,2022-06-27,,10派1.25元(含税),2021年报
2023-09-20,中期分红,,,1.18,2023-09-26,2023-09-27,2023-09-27,,10派1.18元(含税),2023半年报
2024-06-07,年度分红,,,1.26,2024-06-13,2024-06-14,2024-06-14,,10派1.26元(含税),2023年报
2025-06-03,年度分红,,,0.7,2025-06-10,2025-06-11,2025-06-11,,10派0.7元(含税),2024年报
2025-11-26,季度分红,,,0.22,2025-12-03,2025-12-04,2025-12-04,,10派0.22元(含税),2025三季报
