实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2004-11-06,中期分红,,,1.0,2004-11-10,2004-11-11,2004-11-16,,10派1元(含税),2004半年报
2006-07-05,年度分红,,10.0,,2006-07-11,2006-07-12,,,10转增10股,2005年报
2009-06-23,年度分红,,,0.5,2009-06-26,2009-06-29,2009-07-03,,10派0.5元（含税）,2008年报
2010-04-20,年度分红,,,1.5,2010-04-23,2010-04-26,2010-04-30,,10派1.5元（含税）,2009年报
2011-06-07,年度分红,,,3.0,2011-06-10,2011-06-13,2011-06-17,,10派3元(含税),2010年报
2012-05-09,年度分红,,,4.0,2012-05-14,2012-05-15,2012-05-18,,10派4元(含税),2011年报
2013-05-10,年度分红,,,3.8,2013-05-15,2013-05-16,2013-05-22,,10派3.8元(含税),2012年报
2014-05-20,年度分红,,,3.8,2014-05-23,2014-05-26,2014-05-30,,10派3.8元(含税),2013年报
2015-04-30,年度分红,,,3.8,2015-05-07,2015-05-08,2015-05-08,,10派3.8元(含税),2014年报
2016-05-25,年度分红,,,2.0,2016-05-31,2016-06-01,2016-06-01,,10派2元(含税),2015年报
2017-05-04,年度分红,,,1.0,2017-05-11,2017-05-12,2017-05-12,,10派1元(含税),2016年报
2018-05-26,年度分红,,,2.0,2018-05-31,2018-06-01,2018-06-01,,10派2元(含税),2017年报
2019-05-29,年度分红,,,2.0,2019-06-05,2019-06-06,2019-06-06,,10派2元(含税),2018年报
2020-06-20,年度分红,,,2.0,2020-06-30,2020-07-01,2020-07-01,,10派2元(含税),2019年报
2021-06-10,年度分红,,,3.66,2021-06-17,2021-06-18,2021-06-18,,10派3.66元(含税),2020年报
2022-05-17,年度分红,,,8.06,2022-05-20,2022-05-23,2022-05-23,,10派8.06元(含税),2021年报
2023-05-13,年度分红,,,10.0,2023-05-18,2023-05-19,2023-05-19,,10派10元(含税),2022年报
2024-04-20,年度分红,,,12.0,2024-04-25,2024-04-26,2024-04-26,,10派12元(含税),2023年报
2025-04-24,年度分红,,,9.0,2025-04-29,2025-04-30,2025-04-30,,10派9元(含税),2024年报
2026-04-21,年度分红,,,9.0,2026-04-27,2026-04-28,2026-04-28,,10派9元(含税),2025年报
