实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1997-08-13,年度分红,0.0,6.0,0.0,1997-08-18,1997-08-19,,,10转增6股,1996年报
1998-04-18,年度分红,4.0,2.0,0.0,1998-04-23,1998-04-24,,,10送4转增2股,1997年报
2002-01-28,中期分红,,,0.21,2002-01-31,2002-02-01,2002-02-07,,10派0.21元(含税),2001半年报
2002-07-23,年度分红,,,0.2,2002-07-26,2002-07-29,2002-08-01,,10派0.20元(含税),2001年报
2006-06-09,股改分红,,7.458,,2006-06-12,2006-06-13,,,10转增7.458股,2006一季报
2013-07-03,年度分红,,,0.3,2013-07-08,2013-07-09,2013-07-12,,10派0.3元(含税),2012年报
2014-07-23,年度分红,,,0.3,2014-07-29,2014-07-30,2014-07-30,,10派0.3元(含税),2013年报
2017-08-11,年度分红,,,0.3,2017-08-17,2017-08-18,2017-08-18,,10派0.3元(含税),2016年报
2018-05-29,年度分红,,,0.3,2018-06-01,2018-06-04,2018-06-04,,10派0.3元(含税),2017年报
2019-05-30,年度分红,,,0.4,2019-06-05,2019-06-06,2019-06-06,,10派0.4元(含税),2018年报
2020-07-23,年度分红,,,0.3,2020-07-29,2020-07-30,2020-07-30,,10派0.3元(含税),2019年报
2021-06-08,年度分红,,,0.9,2021-06-16,2021-06-17,2021-06-17,,10派0.9元(含税),2020年报
2025-06-14,年度分红,,,0.3,2025-06-19,2025-06-20,2025-06-20,,10派0.3元(含税),2024年报
