实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1997-09-02,年度分红,0.0,0.0,2.0,1997-09-15,1997-09-16,1997-09-22,,10派2元(含税),1996年报
1998-04-23,年度分红,3.0,0.0,0.0,1998-04-28,1998-04-29,,,10送3股,1997年报
2000-04-27,年度分红,1.0,9.0,0.25,2000-05-10,2000-05-11,,,10送1转增9股派0.25元(含税),1999年报
2001-04-18,年度分红,,,1.0,2001-04-23,2001-04-24,2001-04-25,,10派1元（含税）,2000年报
2002-05-29,年度分红,,,2.0,2002-06-05,2002-06-06,2002-06-06,,10派2元(含税),2001年报
2003-05-12,年度分红,,,2.0,2003-05-16,2003-05-19,2003-05-19,,10股派2.00元（含税）,2002年报
2004-05-11,年度分红,0.0,0.0,3.5,2004-05-18,2004-05-19,2004-05-19,,10派3.5元(含税),2003年报
2005-06-10,年度分红,,,4.5,2005-06-16,2005-06-17,2005-06-17,,10派4.5元(含税),2004年报
2006-07-18,年度分红,,,4.8,2006-07-24,2006-07-25,2006-07-25,,10派4.8元（含税）,2005年报
2007-03-06,年度分红,,,6.0,2007-03-09,2007-03-12,2007-03-12,,10派6元（含税）,2006年报
2007-03-21,股改分红,,6.6,,2007-03-22,,,,10转增6.6股,2006年报
2008-03-06,年度分红,,6.0,,2008-03-11,2008-03-12,,,10转增6股,2007年报
2009-05-05,年度分红,,,1.5,2009-05-08,2009-05-11,2009-05-11,,10派1.5元（含税）,2008年报
2010-04-13,年度分红,,,0.7,2010-04-19,2010-04-20,2010-04-20,,10派0.7元（含税）,2009年报
2011-05-06,年度分红,,,1.0,2011-05-12,2011-05-13,2011-05-13,,10派1元(含税),2010年报
2012-05-11,年度分红,,,2.0,2012-05-17,2012-05-18,2012-05-18,,10派2元(含税),2011年报
2013-05-31,年度分红,,,2.0,2013-06-06,2013-06-07,2013-06-07,,10派2元(含税),2012年报
2014-05-29,年度分红,,,0.6,2014-06-05,2014-06-06,2014-06-06,,10派0.6元(含税),2013年报
2018-05-15,年度分红,,,0.8,2018-05-21,2018-05-22,2018-05-22,,10派0.8元(含税),2017年报
2019-06-12,年度分红,,,1.5,2019-06-18,2019-06-19,2019-06-19,,10派1.5元(含税),2018年报
2020-06-12,年度分红,,,0.5,2020-06-18,2020-06-19,2020-06-19,,10派0.5元(含税),2019年报
2022-06-17,年度分红,,,1.7,2022-06-23,2022-06-24,2022-06-24,,10派1.7元(含税),2021年报
2023-07-06,年度分红,,,1.721171,2023-07-13,2023-07-14,2023-07-14,,10派1.721171元(含税),2022年报
2024-06-07,年度分红,,,1.701575,2024-06-14,2024-06-17,2024-06-17,,10派1.701575元(含税),2023年报
2024-10-10,中期分红,,,1.0,2024-10-16,2024-10-17,2024-10-17,,10派1元(含税),2024半年报
2025-06-07,年度分红,,,1.7,2025-06-13,2025-06-16,2025-06-16,,10派1.7元(含税),2024年报
2025-10-11,中期分红,,,1.0,2025-10-17,2025-10-20,2025-10-20,,10派1元(含税),2025半年报
