实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-05-22,年度分红,,10.0,6.0,2012-05-25,2012-05-28,2012-05-28,2012-05-28,10转增10股派6元(含税),2011年报
2013-04-26,年度分红,,,3.0,2013-05-08,2013-05-09,2013-05-09,,10派3元(含税),2012年报
2014-05-28,年度分红,,6.0,5.0,2014-06-05,2014-06-06,2014-06-06,2014-06-06,10转增6股派5元(含税),2013年报
2015-06-02,年度分红,,10.0,3.0,2015-06-08,2015-06-09,2015-06-09,2015-06-09,10转增10股派3元(含税),2014年报
2016-06-02,年度分红,,,0.5,2016-06-08,2016-06-13,2016-06-13,,10派0.5元(含税),2015年报
2017-06-03,年度分红,,,2.0,2017-06-09,2017-06-12,2017-06-12,,10派2元(含税),2016年报
2018-05-05,年度分红,,,4.0,2018-05-10,2018-05-11,2018-05-11,,10派4元（含税）,2017年报
2019-05-21,年度分红,,,8.0,2019-05-27,2019-05-28,2019-05-28,,10派8元(含税),2018年报
2020-05-22,年度分红,,,6.0,2020-05-28,2020-05-29,2020-05-29,,10派6元(含税),2019年报
2021-06-10,年度分红,,,6.0,2021-06-17,2021-06-18,2021-06-18,,10派6元(含税),2020年报
2022-06-11,年度分红,,,6.0,2022-06-16,2022-06-17,2022-06-17,,10派6元(含税),2021年报
2023-05-18,年度分红,,,2.0,2023-05-25,2023-05-26,2023-05-26,,10派2元(含税),2022年报
2024-05-29,年度分红,,,2.0,2024-06-05,2024-06-06,2024-06-06,,10派2元(含税),2023年报
2025-06-12,年度分红,,,4.0,2025-06-19,2025-06-20,2025-06-20,,10派4元(含税),2024年报
