实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-05-14,年度分红,,,1.5,2011-05-19,2011-05-20,2011-05-20,,10派1.5元(含税),2010年报
2012-04-16,年度分红,,10.0,2.0,2012-04-23,2012-04-24,2012-04-24,2012-04-24,10转增10股派2元(含税),2011年报
2013-04-23,年度分红,,,1.0,2013-05-03,2013-05-06,2013-05-06,,10派1元(含税),2012年报
2014-05-09,年度分红,,,0.1,2014-05-14,2014-05-15,2014-05-15,,10派0.1元(含税),2013年报
2015-05-07,年度分红,,,0.15,2015-05-13,2015-05-14,2015-05-14,,10派0.15元(含税),2014年报
2016-04-29,年度分红,,2.0,0.5,2016-05-06,2016-05-09,2016-05-09,2016-05-09,10转增2股派0.5元(含税),2015年报
2017-06-09,年度分红,,4.0,0.8,2017-06-15,2017-06-16,2017-06-16,2017-06-16,10转增4股派0.8元(含税),2016年报
2018-06-20,年度分红,,4.0,0.8,2018-06-26,2018-06-27,2018-06-27,2018-06-27,10转增4股派0.8元(含税),2017年报
2019-05-17,年度分红,,,0.8,2019-05-22,2019-05-23,2019-05-23,,10派0.8元(含税),2018年报
2020-05-14,年度分红,,,0.5,2020-05-20,2020-05-21,2020-05-21,,10派0.5元(含税),2019年报
2021-04-15,年度分红,,,1.0,2021-04-21,2021-04-22,2021-04-22,,10派1元(含税),2020年报
2022-05-25,年度分红,,,1.3,2022-05-31,2022-06-01,2022-06-01,,10派1.3元(含税),2021年报
2023-05-10,年度分红,,,1.6,2023-05-16,2023-05-17,2023-05-17,,10派1.6元(含税),2022年报
2024-06-05,年度分红,,,1.3,2024-06-12,2024-06-13,2024-06-13,,10派1.3元(含税),2023年报
2025-05-09,年度分红,,,1.3,2025-05-15,2025-05-16,2025-05-16,,10派1.3元(含税),2024年报
