实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-05-22,年度分红,,,1.0,2001-05-29,2001-05-30,2001-05-31,,10派1元（含税）,2000年报
2002-07-09,年度分红,,,1.0,2002-07-16,2002-07-17,2002-07-17,,10派1元(含税),2001年报
2003-05-15,年度分红,,,1.0,2003-05-22,2003-05-23,2003-05-23,,10股派1元（含税）,2002年报
2004-05-27,年度分红,,,1.1,2004-06-03,2004-06-04,2004-06-04,,10派1.1元(含税),2003年报
2005-08-05,年度分红,0.0,0.0,1.2,2005-08-10,2005-08-11,2005-08-11,,10派1.2元(含税),2004年报
2006-07-05,年度分红,,,1.7,2006-07-10,2006-07-11,2006-07-11,,10派1.7元(含税),2005年报
2007-06-19,年度分红,,,2.7,2007-06-25,2007-06-26,2007-06-26,,10派2.7元（含税）,2006年报
2008-07-21,年度分红,,5.0,3.7,2008-07-28,2008-07-29,2008-07-29,,10转增5股派3.7元（含税）,2007年报
2009-06-22,年度分红,,,3.3,2009-06-25,2009-06-26,2009-06-26,,10派3.3元（含税）,2008年报
2010-05-19,年度分红,,,3.0,2010-05-25,2010-05-26,2010-05-26,,10派3元（含税）,2009年报
2011-07-16,年度分红,,,4.0,2011-07-21,2011-07-22,2011-07-22,,10派4元(含税),2010年报
2012-06-18,年度分红,,,5.0,2012-06-25,2012-06-26,2012-06-26,,10派5元(含税),2011年报
2013-05-30,年度分红,,,5.0,2013-06-05,2013-06-06,2013-06-06,,10派5元(含税),2012年报
2014-08-08,年度分红,,,5.0,2014-08-14,2014-08-15,2014-08-15,,10派5元(含税),2013年报
2015-05-23,年度分红,,,5.0,2015-05-28,2015-05-29,2015-05-29,,10派5元(含税),2014年报
2016-06-03,年度分红,5.0,,2.0,2016-06-13,2016-06-14,2016-06-14,2016-06-14,10送5股派2元(含税),2015年报
2017-06-09,年度分红,,,0.8,2017-06-14,2017-06-15,2017-06-15,,10派0.8元(含税),2016年报
2018-06-07,年度分红,,,0.9,2018-06-13,2018-06-14,2018-06-14,,10派0.9元（含税）,2017年报
2019-05-29,年度分红,,,0.9,2019-06-04,2019-06-05,2019-06-05,,10派0.9元(含税),2018年报
2020-05-13,年度分红,,,1.7,2020-05-19,2020-05-20,2020-05-20,,10派1.7元(含税),2019年报
2021-08-19,年度分红,,3.5,2.5,2021-08-24,2021-08-25,2021-08-25,2021-08-25,10转增3.5股派2.5元(含税),2020年报
2022-06-16,年度分红,,3.5,2.0,2022-06-22,2022-06-23,2022-06-23,2022-06-23,10转增3.5股派2元(含税),2021年报
2023-06-15,年度分红,,,1.7,2023-06-21,2023-06-26,2023-06-26,,10派1.7元(含税),2022年报
2024-05-24,年度分红,,,1.7,2024-05-29,2024-05-30,2024-05-30,,10派1.7元(含税),2023年报
2025-06-26,年度分红,,,1.7,2025-07-02,2025-07-03,2025-07-03,,10派1.7元(含税),2024年报
2025-11-05,中期分红,,,0.9,2025-11-11,2025-11-12,2025-11-12,,10派0.9元(含税),2025半年报
