实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1998-06-05,年度分红,0.0,2.0,1.0,1998-06-11,1998-06-12,1998-06-15,,10转增2股派1元(含税),1997年报
1999-07-07,年度分红,,,1.0,1999-07-09,1999-07-12,,,10派1元（含税）,1998年报
2000-06-02,年度分红,1.0,4.0,1.0,2000-06-08,2000-06-09,,,10送1转增4股派1元（含税）,1999年报
2001-07-11,年度分红,,,1.0,2001-07-16,2001-07-17,2001-07-24,,10派1元(含税),2000年报
2002-07-08,年度分红,,,0.5,2002-07-11,2002-07-12,2002-07-18,,10派0.5元(含税),2001年报
2007-03-12,股改分红,,4.3381,,2007-03-15,,,2007-03-19,10转增4.33809股,2006年报
2015-05-26,年度分红,,,0.4,2015-06-01,2015-06-02,2015-06-02,,10派0.4元（含税）,2014年报
2017-06-27,年度分红,,,0.5,2017-06-30,2017-07-03,2017-07-03,,10派0.5元(含税),2016年报
2018-05-14,年度分红,,,0.6,2018-05-18,2018-05-21,2018-05-21,,10派0.6元(含税),2017年报
2019-06-04,年度分红,,,0.2,2019-06-12,2019-06-13,2019-06-13,,10派0.2元(含税),2018年报
2020-06-22,年度分红,,,0.3,2020-07-01,2020-07-02,2020-07-02,,10派0.3元(含税),2019年报
2021-07-06,年度分红,,,0.25,2021-07-13,2021-07-14,2021-07-14,,10派0.25元(含税),2020年报
2024-09-04,特别分红,,,0.3,2024-09-10,2024-09-11,2024-09-11,,10派0.3元(含税),
