实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2013-04-02,年度分红,,,2.17,2013-04-09,2013-04-10,2013-04-10,,10派2.17元(含税),2012年报
2013-09-23,中期分红,,10.0,0.93,2013-09-27,2013-09-30,2013-09-30,2013-09-30,10转增10股派0.93元(含税),2013半年报
2014-05-29,年度分红,,,0.52,2014-06-06,2014-06-09,2014-06-09,,10派0.52元(含税),2013年报
2014-09-04,中期分红,,10.0,0.54,2014-09-11,2014-09-12,2014-09-12,2014-09-12,10转增10股派0.54元(含税),2014半年报
2015-04-14,年度分红,,,0.16,2015-04-17,2015-04-20,2015-04-20,,10派0.16元(含税),2014年报
2015-09-21,中期分红,2.0,5.0,0.5,2015-09-25,2015-09-28,2015-09-28,2015-09-28,10送2转增5股派0.5元(含税),2015半年报
2017-04-19,年度分红,,,0.19,2017-04-24,2017-04-25,2017-04-25,,10派0.19元(含税),2016年报
2018-05-25,年度分红,,,0.21,2018-05-31,2018-06-01,2018-06-01,,10派0.21元(含税),2017年报
2019-05-07,年度分红,,,0.53,2019-05-13,2019-05-14,2019-05-14,,10派0.53元(含税),2018年报
2020-05-07,年度分红,,,0.87,2020-05-13,2020-05-14,2020-05-14,,10派0.87元(含税),2019年报
2021-05-07,年度分红,,,0.84,2021-05-13,2021-05-14,2021-05-14,,10派0.84元(含税),2020年报
2021-09-09,中期分红,,,0.74,2021-09-15,2021-09-16,2021-09-16,,10派0.74元(含税),2021半年报
2022-05-06,年度分红,,,0.14,2022-05-12,2022-05-13,2022-05-13,,10派0.14元(含税),2021年报
2023-05-16,年度分红,,,4.42,2023-05-22,2023-05-23,2023-05-23,,10派4.42元(含税),2022年报
2024-05-07,年度分红,,,1.24,2024-05-13,2024-05-14,2024-05-14,,10派1.24元(含税),2023年报
2025-05-21,年度分红,,,1.15,2025-05-27,2025-05-28,2025-05-28,,10派1.15元(含税),2024年报
