实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-06-12,年度分红,,10.0,10.0,2012-06-18,2012-06-19,2012-06-19,2012-06-19,10转增10股派10元(含税),2011年报
2013-05-31,年度分红,,5.0,5.0,2013-06-06,2013-06-07,2013-06-07,2013-06-07,10转增5股派5元(含税),2012年报
2014-07-08,年度分红,,,3.5,2014-07-14,2014-07-15,2014-07-15,,10派3.5元(含税),2013年报
2015-05-25,年度分红,,10.0,5.0,2015-06-01,2015-06-02,2015-06-02,,10转增10股派5元(含税),2014年报
2017-05-17,年度分红,,,1.5,2017-05-23,2017-05-24,2017-05-24,,10派1.5元(含税),2016年报
2018-06-08,年度分红,,,1.0,2018-06-13,2018-06-14,2018-06-14,,10派1元(含税),2017年报
2019-05-23,年度分红,,,1.0,2019-05-29,2019-05-30,2019-05-30,,10派1元(含税),2018年报
2021-05-11,年度分红,,,0.3,2021-05-18,2021-05-19,2021-05-19,,10派0.3元(含税),2020年报
2023-06-30,年度分红,,,1.0,2023-07-06,2023-07-07,2023-07-07,,10派1元(含税),2022年报
2024-07-02,年度分红,,,1.0,2024-07-09,2024-07-10,2024-07-10,,10派1元(含税),2023年报
2025-06-12,年度分红,,,1.0,2025-06-19,2025-06-20,2025-06-20,,10派1元(含税),2024年报
2026-06-09,年度分红,,,1.0,2026-06-16,2026-06-17,2026-06-17,,10派1元(含税),2025年报
