实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-06-02,年度分红,,,6.5,2010-06-08,2010-06-09,2010-06-09,,10派6.5元（含税）,2009年报
2011-06-10,年度分红,,,3.0,2011-06-16,2011-06-17,2011-06-17,,10派3元(含税),2010年报
2012-06-13,年度分红,,,2.0,2012-06-19,2012-06-20,2012-06-20,,10派2元(含税),2011年报
2013-05-28,年度分红,,,2.5,2013-06-04,2013-06-05,2013-06-05,,10派2.5元(含税),2012年报
2014-05-22,年度分红,,,2.5,2014-05-28,2014-05-29,2014-05-29,,10派2.5元(含税),2013年报
2015-04-29,年度分红,,20.0,1.5,2015-05-06,2015-05-07,2015-05-07,2015-05-07,10转增20股派1.5元(含税),2014年报
2016-05-28,年度分红,,,0.7,2016-06-02,2016-06-03,2016-06-03,,10派0.7元(含税),2015年报
2017-07-11,年度分红,,,1.0,2017-07-14,2017-07-17,2017-07-17,,10派1元(含税),2016年报
2018-07-10,年度分红,,7.0,1.0,2018-07-16,2018-07-17,2018-07-17,2018-07-17,10转增7股派1元(含税),2017年报
2021-12-29,重整转增,,14.84,,2021-12-31,2022-01-04,,,10转增14.84股,2021年报
