实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-07-09,年度分红,,,1.2,2015-07-14,2015-07-15,2015-07-15,,10派1.2元(含税),2014年报
2016-06-21,年度分红,,,1.3,2016-06-27,2016-06-28,2016-06-28,,10派1.3元(含税),2015年报
2017-06-20,年度分红,,,1.4,2017-06-26,2017-06-27,2017-06-27,,10派1.4元(含税),2016年报
2018-06-20,年度分红,,,1.5,2018-06-26,2018-06-27,2018-06-27,,10派1.5元(含税),2017年报
2019-06-21,年度分红,,,1.7,2019-06-27,2019-06-28,2019-06-28,,10派1.7元(含税),2018年报
2020-07-21,年度分红,,,2.2,2020-07-27,2020-07-28,2020-07-28,,10派2.2元(含税),2019年报
2021-06-22,年度分红,,,1.5,2021-06-28,2021-06-29,2021-06-29,,10派1.5元(含税),2020年报
2022-06-14,年度分红,,,1.7,2022-06-20,2022-06-21,2022-06-21,,10派1.7元(含税),2021年报
2024-05-30,年度分红,,,7.9,2024-06-05,2024-06-06,2024-06-06,,10派7.9元(含税),2023年报
2025-04-17,年度分红,,,6.8,2025-04-23,2025-04-24,2025-04-24,,10派6.8元(含税),2024年报
2026-05-14,年度分红,,,7.7,2026-05-20,2026-05-21,2026-05-21,,10派7.7元(含税),2025年报
