实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-06-08,年度分红,,,1.0,2017-06-14,2017-06-15,2017-06-15,,10派1元(含税),2016年报
2018-06-15,年度分红,,3.0,0.8,2018-06-21,2018-06-22,2018-06-22,,10转增3股派0.8元(含税),2017年报
2019-05-27,年度分红,,,0.8,2019-05-30,2019-05-31,2019-05-31,,10派0.8元(含税),2018年报
2020-05-23,年度分红,,,1.0,2020-05-28,2020-05-29,2020-05-29,,10派1元(含税),2019年报
2021-07-28,年度分红,,4.0,3.0,2021-08-02,2021-08-03,2021-08-03,,10转增4股派3元(含税),2020年报
2022-06-25,年度分红,,,2.2,2022-06-30,2022-07-01,2022-07-01,,10派2.2元(含税),2021年报
2023-06-28,年度分红,,2.0,2.6,2023-07-03,2023-07-04,2023-07-04,,10转增2股派2.6元(含税),2022年报
2024-05-31,年度分红,,,2.3,2024-06-06,2024-06-07,2024-06-07,,10派2.3元(含税),2023年报
2025-07-01,年度分红,,,2.3,2025-07-04,2025-07-07,2025-07-07,,10派2.3元(含税),2024年报
2026-05-21,年度分红,,3.0,2.8,2026-05-26,2026-05-27,2026-05-27,,10转增3股派2.8元(含税),2025年报
