实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-06-15,年度分红,,,3.0,2017-06-20,2017-06-21,2017-06-21,,10派3元(含税),2016年报
2018-08-16,年度分红,,3.0,4.0,2018-08-22,2018-08-23,2018-08-23,,10转增3股派4元(含税),2017年报
2019-06-21,年度分红,,,4.0,2019-06-26,2019-06-27,2019-06-27,,10派4元(含税),2018年报
2020-06-23,年度分红,,,5.0,2020-07-01,2020-07-02,2020-07-02,,10派5元(含税),2019年报
2021-07-21,年度分红,,,5.0,2021-07-27,2021-07-28,2021-07-28,,10派5元(含税),2020年报
2022-07-08,年度分红,,,5.0,2022-07-13,2022-07-14,2022-07-14,,10派5元(含税),2021年报
2023-08-02,年度分红,,,5.0,2023-08-07,2023-08-08,2023-08-08,,10派5元(含税),2022年报
2024-07-19,年度分红,,,8.5,2024-07-24,2024-07-25,2024-07-25,,10派8.5元(含税),2023年报
2025-06-26,年度分红,,,9.0,2025-07-03,2025-07-04,2025-07-04,,10派9元(含税),2024年报
2026-06-22,年度分红,,,8.5,2026-06-25,2026-06-26,2026-06-26,,10派8.5元(含税),2025年报
