实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2004-06-09,年度分红,,,1.0,2004-06-14,2004-06-15,2004-06-22,,10派1元(含税),2003年报
2005-07-11,年度分红,,,0.5,2005-07-14,2005-07-15,2005-07-21,,10派0.5元(含税),2004年报
2006-06-12,年度分红,3.0,3.0,0.5,2006-06-15,2006-06-16,2006-06-22,,10送3转增3股派0.5元（含税）,2005年报
2009-02-18,年度分红,,10.0,,2009-02-23,2009-02-24,,2009-02-25,10转增10股,2008年报
2010-03-11,年度分红,,5.0,2.0,2010-03-16,2010-03-17,2010-03-23,2010-03-18,10转增5股派2元（含税）,2009年报
2013-05-29,年度分红,,,1.0,2013-06-03,2013-06-04,2013-06-07,,10派1元(含税),2012年报
2014-06-20,年度分红,,,0.5,2014-06-26,2014-06-27,2014-06-27,,10派0.5元(含税),2013年报
2015-07-07,年度分红,,,0.5,2015-07-13,2015-07-14,2015-07-14,,10派0.5元(含税),2014年报
2016-06-21,年度分红,,10.0,0.5,2016-06-24,2016-06-27,2016-06-27,,10转增10股派0.5元(含税),2015年报
2017-06-17,年度分红,,,0.25,2017-06-23,2017-06-26,2017-06-26,,10派0.25元(含税),2016年报
2018-06-05,年度分红,,,0.25,2018-06-12,2018-06-13,2018-06-13,,10派0.25元(含税),2017年报
2021-05-27,年度分红,,,0.25,2021-06-03,2021-06-04,2021-06-04,,10派0.25元(含税),2020年报
2022-05-17,年度分红,,,0.25,2022-05-23,2022-05-24,2022-05-24,,10派0.25元(含税),2021年报
2023-06-21,年度分红,,,0.4,2023-06-29,2023-06-30,2023-06-30,,10派0.4元(含税),2022年报
2024-06-22,年度分红,,,0.4,2024-06-27,2024-06-28,2024-06-28,,10派0.4元(含税),2023年报
2025-06-11,年度分红,,,0.2,2025-06-16,2025-06-17,2025-06-17,,10派0.2元(含税),2024年报
2026-05-13,年度分红,,,0.25,2026-05-19,2026-05-20,2026-05-20,,10派0.25元(含税),2025年报
