实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2004-10-27,中期分红,0.0,0.0,2.5,2004-11-02,2004-11-03,2004-11-03,,10派2.5元(含税),2004半年报
2005-06-16,年度分红,0.0,0.0,2.5,2005-06-21,2005-06-22,2005-06-22,,10派2.5元(含税),2004年报
2006-06-06,年度分红,,,1.0,2006-06-12,2006-06-13,2006-06-13,,10派1元（含税）,2005年报
2008-05-30,年度分红,,10.0,3.0,2008-06-06,2008-06-10,2008-06-10,,10转增10股派3元（含税）,2007年报
2009-04-22,年度分红,,,2.5,2009-04-28,2009-04-29,2009-04-29,,10派2.5元（含税）,2008年报
2010-05-12,年度分红,,,3.0,2010-05-18,2010-05-19,2010-05-19,,10派3元（含税）,2009年报
2011-05-12,年度分红,,10.0,3.0,2011-05-18,2011-05-19,2011-05-19,2011-05-19,10转增10股派3元(含税),2010年报
2012-05-29,年度分红,,,2.0,2012-06-04,2012-06-05,2012-06-05,,10派2元(含税),2011年报
2014-05-29,年度分红,,,1.0,2014-06-05,2014-06-06,2014-06-06,,10派1元(含税),2013年报
2017-06-06,年度分红,,,1.0,2017-06-09,2017-06-12,2017-06-12,,10派1元(含税),2016年报
