实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-06-09,年度分红,,,1.5,2012-06-15,2012-06-18,2012-06-18,,10派1.5元(含税),2011年报
2013-05-28,年度分红,,,1.25,2013-05-31,2013-06-03,2013-06-03,,10派1.25元(含税),2012年报
2014-07-11,年度分红,,,0.6,2014-07-17,2014-07-18,2014-07-18,,10派0.6元(含税),2013年报
2015-04-04,年度分红,,,0.6,2015-04-13,2015-04-14,2015-04-14,,10派0.6元(含税),2014年报
2016-05-10,年度分红,,20.0,1.0,2016-05-16,2016-05-17,2016-05-17,2016-05-17,10转增20股派1元(含税),2015年报
2017-06-27,年度分红,,,0.498684,2017-06-30,2017-07-03,2017-07-03,,10派0.498684元(含税),2016年报
2018-06-26,年度分红,,,0.5,2018-07-02,2018-07-03,2018-07-03,,10派0.5元（含税),2017年报
2019-05-17,年度分红,,,0.503013,2019-05-23,2019-05-24,2019-05-24,,10派0.503013元(含税),2018年报
2020-06-15,年度分红,,,0.5,2020-06-19,2020-06-22,2020-06-22,,10派0.5元(含税),2019年报
2021-05-10,年度分红,,,0.5,2021-05-17,2021-05-18,2021-05-18,,10派0.5元(含税),2020年报
2022-06-16,年度分红,,,0.5,2022-06-23,2022-06-24,2022-06-24,,10派0.5元(含税),2021年报
2024-05-21,年度分红,,,0.5,2024-05-27,2024-05-28,2024-05-28,,10派0.5元(含税),2023年报
2025-05-14,年度分红,,,0.5,2025-05-20,2025-05-21,2025-05-21,,10派0.5元(含税),2024年报
2026-05-15,年度分红,,,0.5,2026-05-21,2026-05-22,2026-05-22,,10派0.5元(含税),2025年报
