实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1997-08-26,中期分红,0.0,8.0,0.0,1997-08-29,1997-09-01,,,10转增8股,1997半年报
1999-07-10,年度分红,0.0,0.0,2.0,1999-07-15,1999-07-16,1999-07-17,,10派2元(含税),1998年报
2000-06-29,年度分红,,,2.0,2000-07-05,2000-07-06,2000-07-07,,10派2元（含税）,1999年报
2001-04-17,年度分红,,,2.0,2001-04-23,2001-04-24,2001-05-11,,10派2元（含税）,2000年报
2002-06-28,年度分红,,,2.0,2002-07-04,2002-07-05,2002-07-12,,10派2元(含税),2001年报
2003-08-08,年度分红,,,2.0,2003-08-14,2003-08-15,2003-08-22,,10股派2元（含税）,2002年报
2004-06-29,年度分红,,,2.0,2004-07-05,2004-07-06,2004-07-16,,10派2元(含税),2003年报
2005-06-21,年度分红,,,2.0,2005-06-24,2005-06-27,2005-07-01,,10派2元(含税),2004年报
2006-06-13,年度分红,,,2.0,2006-06-16,2006-06-19,2006-06-23,,10派2元（含税）,2005年报
2007-06-05,年度分红,,,2.0,2007-06-08,2007-06-11,2007-06-15,,10派2元（含税）,2006年报
2008-04-18,年度分红,,6.0,2.0,2008-04-24,2008-04-25,2008-04-30,,10转增6股派2元（含税）,2007年报
2009-04-23,年度分红,,5.0,,2009-04-28,2009-04-29,,2009-04-30,10转增5股,2008年报
2010-06-01,年度分红,,,0.5,2010-06-04,2010-06-07,2010-06-11,,10派0.50元（含税）,2009年报
2012-06-04,年度分红,,,0.5,2012-06-08,2012-06-11,2012-06-15,,10派0.5元(含税),2011年报
2013-06-07,年度分红,,,1.0,2013-06-17,2013-06-18,2013-06-21,,10派1元(含税),2012年报
2014-05-07,年度分红,,,1.0,2014-05-12,2014-05-13,2014-05-16,,10派1元(含税),2013年报
2015-07-02,年度分红,,,0.8,2015-07-08,2015-07-09,2015-07-09,,10派0.8元(含税),2014年报
2017-05-26,年度分红,,,1.0,2017-06-05,2017-06-06,2017-06-06,,10派1元(含税),2016年报
2018-05-08,年度分红,,,1.0,2018-05-15,2018-05-16,2018-05-16,,10派1元(含税),2017年报
2019-06-04,年度分红,,,1.0,2019-06-11,2019-06-12,2019-06-12,,10派1元(含税),2018年报
2020-06-10,年度分红,,,1.0,2020-06-16,2020-06-17,2020-06-17,,10派1元(含税),2019年报
2021-06-16,年度分红,,,0.5,2021-06-22,2021-06-23,2021-06-23,,10派0.5元(含税),2020年报
2022-06-14,年度分红,,,0.8,2022-06-21,2022-06-22,2022-06-22,,10派0.8元(含税),2021年报
2023-05-29,年度分红,,,0.8,2023-06-01,2023-06-02,2023-06-02,,10派0.8元(含税),2022年报
2024-05-27,年度分红,,,1.4,2024-05-30,2024-05-31,2024-05-31,,10派1.4元(含税),2023年报
2025-05-27,年度分红,,,0.8,2025-06-04,2025-06-05,2025-06-05,,10派0.8元(含税),2024年报
