实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-05-29,年度分红,,,1.0,2001-06-04,2001-06-05,2001-06-13,,10派1元(含税),2000年报
2002-07-05,年度分红,,,1.5,2002-07-11,2002-07-12,2002-07-18,,10派1.5元(含税),2001年报
2003-07-03,年度分红,,,1.4,2003-07-08,2003-07-09,2003-07-15,,10股派1.4元(含税),2002年报
2007-05-29,年度分红,,5.0,0.4,2007-05-31,2007-06-01,2007-06-07,,10转增5股派0.4元（含税）,2006年报
2008-05-28,年度分红,,,0.5,2008-06-02,2008-06-03,2008-06-06,,10派0.5元（含税）,2007年报
2009-06-05,年度分红,,,0.2,2009-06-10,2009-06-11,2009-06-16,,10派0.2元（含税）,2008年报
2013-07-03,年度分红,,10.0,,2013-07-08,2013-07-09,,2013-07-10,10转增10股,2012年报
2018-10-24,中期分红,,,1.98,2018-10-30,2018-10-31,2018-10-31,,10派1.98元(含税),2018半年报
2019-09-20,中期分红,,2.0,1.81,2019-09-25,2019-09-26,2019-09-26,,10转增2股派1.81元(含税),2019半年报
2020-09-22,中期分红,,,0.79,2020-09-25,2020-09-28,2020-09-28,,10派0.79元(含税),2020半年报
2021-06-15,年度分红,,,1.04,2021-06-18,2021-06-21,2021-06-21,,10派1.04元(含税),2020年报
2021-09-17,中期分红,,,2.48,2021-09-24,2021-09-27,2021-09-27,,10派2.48元(含税),2021半年报
2022-09-21,中期分红,,,1.35,2022-09-26,2022-09-27,2022-09-27,,10派1.35元(含税),2022半年报
2023-09-27,中期分红,,,0.96,2023-10-10,2023-10-11,2023-10-11,,10派0.96元(含税),2023半年报
2024-07-06,年度分红,,,1.15,2024-07-11,2024-07-12,2024-07-12,,10派1.15元(含税),2023年报
2024-09-26,中期分红,,,0.38,2024-10-10,2024-10-11,2024-10-11,,10派0.38元(含税),2024半年报
2025-10-10,中期分红,,,0.06,2025-10-15,2025-10-16,2025-10-16,,10派0.06元(含税),2025半年报
