实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-04-25,年度分红,,10.0,4.0,2012-05-02,2012-05-03,2012-05-03,2012-05-03,10转增10股派4元(含税),2011年报
2013-05-03,年度分红,,,2.0,2013-05-09,2013-05-10,2013-05-10,,10派2元(含税),2012年报
2014-06-26,年度分红,,,2.0,2014-07-03,2014-07-04,2014-07-04,,10派2元(含税),2013年报
2015-06-04,年度分红,,,1.0,2015-06-10,2015-06-11,2015-06-11,,10派1元(含税),2014年报
2016-04-30,年度分红,,,2.0,2016-05-09,2016-05-10,2016-05-10,,10派2元(含税),2015年报
2017-07-05,年度分红,,,2.0,2017-07-10,2017-07-11,2017-07-11,,10派2元(含税),2016年报
2019-04-30,年度分红,,,2.0,2019-05-09,2019-05-10,2019-05-10,,10派2元(含税),2018年报
2020-06-10,年度分红,,,1.9,2020-06-16,2020-06-17,2020-06-17,,10派1.9元(含税),2019年报
2022-05-13,年度分红,,,1.0,2022-05-19,2022-05-20,2022-05-20,,10派1元(含税),2021年报
2023-06-15,年度分红,,,1.0,2023-06-21,2023-06-26,2023-06-26,,10派1元(含税),2022年报
2024-06-27,年度分红,,,1.0,2024-07-04,2024-07-05,2024-07-05,,10派1元(含税),2023年报
2025-07-19,年度分红,,,1.0,2025-07-24,2025-07-25,2025-07-25,,10派1元(含税),2024年报
