实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2004-11-13,中期分红,0.0,0.0,4.0,2004-11-18,2004-11-19,2004-11-19,,10派4元(含税),2004半年报
2005-05-25,年度分红,0.0,5.0,2.0,2005-05-31,2005-06-01,2005-06-01,,10转增5股派2元(含税),2004年报
2007-06-01,年度分红,,,1.5,2007-06-06,2007-06-07,2007-06-07,,10派1.5元（含税）,2006年报
2008-04-10,年度分红,,6.0,,2008-04-15,2008-04-16,,,10转增6股,2007年报
2009-06-05,年度分红,,,1.0,2009-06-11,2009-06-12,2009-06-12,,10派1元（含税）,2008年报
2010-05-04,年度分红,,4.0,,2010-05-10,2010-05-11,,2010-05-11,10转增4股,2009年报
2012-05-31,年度分红,,,1.5,2012-06-06,2012-06-07,2012-06-07,,10派1.5元(含税),2011年报
2013-05-29,年度分红,,,1.0,2013-06-03,2013-06-04,2013-06-04,,10派1元(含税),2012年报
2014-05-21,年度分红,,,1.0,2014-05-26,2014-05-27,2014-05-27,,10派1元(含税),2013年报
2015-04-29,年度分红,,10.0,1.0,2015-05-07,2015-05-08,2015-05-08,2015-05-08,10转增10股派1元(含税),2014年报
2017-05-23,年度分红,,,1.0,2017-05-31,2017-06-01,2017-06-01,,10派1元(含税),2016年报
2020-06-05,年度分红,,,0.3,2020-06-11,2020-06-12,2020-06-12,,10派0.3元(含税),2019年报
2024-06-06,年度分红,,,0.5,2024-06-12,2024-06-13,2024-06-13,,10派0.5元(含税),2023年报
