实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1998-07-22,年度分红,0.0,0.0,0.5,1998-07-27,1998-07-28,1998-08-03,,10派0.50元(含税),1997年报
1999-07-15,年度分红,0.0,0.0,0.5,1999-07-20,1999-07-21,1999-07-27,,10派0.5元(含税),1998年报
2000-06-09,年度分红,,,0.8,2000-06-15,2000-06-16,2000-06-19,,10派0.8元（含税）,1999年报
2001-06-20,年度分红,,,0.8,2001-06-27,2001-06-28,2001-06-29,,10派0.8元（含税）,2000年报
2002-07-20,年度分红,,,0.5,2002-07-26,2002-07-29,2002-07-29,,10派0.5元(含税),2001年报
2006-05-25,股改分红,,5.446,,2006-05-26,,,,10转增5.4462股,
2008-06-17,年度分红,,,0.2,2008-06-20,2008-06-23,2008-06-23,,10派0.2元（含税）,2007年报
2012-06-15,年度分红,,,0.2,2012-06-21,2012-06-25,2012-06-25,,10派0.2元(含税),2011年报
2013-05-15,年度分红,,10.0,0.3,2013-05-20,2013-05-21,2013-05-21,2013-05-21,10转增10股派0.3元(含税),2012年报
2014-06-09,年度分红,,,0.2,2014-06-12,2014-06-13,2014-06-13,,10派0.2元(含税),2013年报
2015-05-06,年度分红,,,0.2,2015-05-11,2015-05-12,2015-05-12,,10派0.2元(含税),2014年报
2017-05-05,年度分红,,,0.77,2017-05-11,2017-05-12,2017-05-12,,10派0.77元(含税),2016年报
2018-05-17,年度分红,,,0.41,2018-05-22,2018-05-23,2018-05-23,,10派0.41元(含税),2017年报
2019-06-06,年度分红,,,0.6,2019-06-12,2019-06-13,2019-06-13,,10派0.6元(含税),2018年报
