实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2002-05-10,年度分红,2.0,4.0,1.0,2002-05-15,2002-05-16,2002-05-23,,10送2转增4股派1元(含税),2001年报
2004-07-08,年度分红,3.0,,1.0,2004-07-13,2004-07-14,2004-07-19,,10送3股派1元(含税),2003年报
2005-06-30,年度分红,,,1.0,2005-07-05,2005-07-06,2005-07-12,,10派1元(含税),2004年报
2006-08-16,股改分红,,,3.37,2006-08-21,2006-08-22,2006-08-28,,10派3.37元(含税),2006半年报
2006-08-16,中期分红,,,3.37,2006-08-21,2006-08-22,2006-08-28,,10派3.37元（含税）,2006半年报
2008-07-01,年度分红,,,1.0,2008-07-04,2008-07-07,2008-07-11,,10派1元（含税）,2007年报
2009-07-08,年度分红,,,1.0,2009-07-13,2009-07-14,2009-07-17,,10派1元（含税）,2008年报
2010-07-02,年度分红,,,1.0,2010-07-09,2010-07-12,2010-07-16,,10派1元（含税）,2009年报
2011-07-04,年度分红,,,1.0,2011-07-08,2011-07-11,2011-07-15,,10派1元(含税),2010年报
2012-08-03,年度分红,,,1.0,2012-08-10,2012-08-13,2012-08-17,,10派1元(含税),2011年报
2013-06-04,年度分红,,,1.6,2013-06-13,2013-06-14,2013-06-20,,10派1.6元(含税),2012年报
2014-08-11,年度分红,,,1.3,2014-08-14,2014-08-15,2014-08-15,,10派1.3元(含税),2013年报
2015-07-03,年度分红,,,1.4,2015-07-08,2015-07-09,2015-07-09,,10派1.4元(含税),2014年报
2016-07-13,年度分红,,,2.5,2016-07-19,2016-07-20,2016-07-20,,10派2.5元(含税),2015年报
2017-06-20,年度分红,,,2.3,2017-06-23,2017-06-26,2017-06-26,,10派2.3元(含税),2016年报
2018-07-04,年度分红,,,2.33,2018-07-10,2018-07-11,2018-07-11,,10派2.33元(含税),2017年报
2019-07-10,年度分红,,,2.6,2019-07-15,2019-07-16,2019-07-16,,10派2.6元(含税),2018年报
2020-08-04,年度分红,,,3.0,2020-08-11,2020-08-12,2020-08-12,,10派3元(含税),2019年报
2021-06-22,年度分红,,,3.88,2021-06-29,2021-06-30,2021-06-30,,10派3.88元(含税),2020年报
2022-07-13,年度分红,,,4.65,2022-07-20,2022-07-21,2022-07-21,,10派4.65元(含税),2021年报
2023-06-20,年度分红,,,1.97,2023-06-27,2023-06-28,2023-06-28,,10派1.97元(含税),2022年报
2024-04-19,年度分红,,,2.0,2024-04-24,2024-04-25,2024-04-25,,10派2元(含税),2023年报
2025-05-20,年度分红,,,2.04,2025-05-27,2025-05-28,2025-05-28,,10派2.04元(含税),2024年报
