实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1996-11-19,中期分红,0.0,8.0,0.0,1996-11-25,1996-11-26,,,10转增8股,1996半年报
1998-06-11,年度分红,0.0,0.0,2.0,1998-06-18,1998-06-19,1998-06-25,,10派2元(含税),1997年报
1999-05-26,年度分红,0.0,0.0,5.0,1999-06-02,1999-06-03,,,10派5元(含税),1998年报
2002-06-05,年度分红,,,4.0,2002-06-10,2002-06-11,2002-06-11,,10派4元(含税),2001年报
2003-06-13,年度分红,,,1.5,2003-06-19,2003-06-20,2003-06-20,,10股派1.5元(含税),2002年报
2004-06-24,年度分红,0.0,0.0,1.5,2004-06-29,2004-06-30,2004-06-30,,10派1.5元(含税),2003年报
2005-07-06,年度分红,0.0,0.0,1.0,2005-07-12,2005-07-13,2005-07-13,,10派1元(含税),2004年报
2007-03-19,年度分红,,10.0,,2007-03-22,2007-03-23,,,10转增10股,2006年报
2009-06-09,年度分红,3.0,2.0,1.0,2009-06-16,2009-06-17,2009-06-17,2009-06-17,10送3转增2股派1元（含税）,2008年报
2009-09-05,中期分红,,,0.1,2009-09-09,2009-09-10,2009-09-10,,10派0.1元（含税）,2009半年报
2010-03-04,年度分红,,,0.1,2010-03-10,2010-03-11,2010-03-11,,10派0.1元（含税）,2009年报
2011-03-23,年度分红,,3.0,,2011-03-28,2011-03-29,,2011-03-29,10转增3股,2010年报
2013-05-03,年度分红,,,0.3,2013-05-09,2013-05-10,2013-05-10,,10派0.3元(含税),2012年报
2014-05-30,年度分红,,,0.17,2014-06-05,2014-06-06,2014-06-06,,10派0.17元(含税),2013年报
