实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-07-12,年度分红,,,0.63,2010-07-15,2010-07-16,2010-07-22,,10派0.63元（含税）,2009年报
2011-07-12,年度分红,,,0.55,2011-07-18,2011-07-19,2011-07-25,,10派0.55元(含税),2010年报
2012-07-23,年度分红,,,0.48,2012-07-27,2012-07-30,2012-08-03,,10派0.48元(含税),2011年报
2013-07-29,年度分红,,,0.52,2013-08-02,2013-08-05,2013-08-09,,10派0.52元(含税),2012年报
2014-07-29,年度分红,,,0.66,2014-08-05,2014-08-06,2014-08-06,,10派0.66元(含税),2013年报
2015-06-04,年度分红,,,0.78,2015-06-09,2015-06-10,2015-06-10,,10派0.78元(含税),2014年报
2016-08-05,年度分红,,,0.86,2016-08-11,2016-08-12,2016-08-12,,10派0.86元(含税),2015年报
2017-07-31,年度分红,,,0.88,2017-08-03,2017-08-04,2017-08-04,,10派0.88元(含税),2016年报
2018-07-11,年度分红,,,1.13,2018-07-17,2018-07-18,2018-07-18,,10派1.13元(含税),2017年报
2019-07-16,年度分红,,,1.28,2019-07-22,2019-07-23,2019-07-23,,10派1.28元(含税),2018年报
2020-07-31,年度分红,,,1.69,2020-08-06,2020-08-07,2020-08-07,,10派1.69元(含税),2019年报
2021-07-23,年度分红,,,1.8,2021-07-28,2021-07-29,2021-07-29,,10派1.8元(含税),2020年报
2022-07-22,年度分红,,,1.96,2022-07-28,2022-07-29,2022-07-29,,10派1.96元(含税),2021年报
2023-07-21,年度分红,,,2.0,2023-07-27,2023-07-28,2023-07-28,,10派2元(含税),2022年报
2024-07-20,年度分红,,,2.1,2024-07-25,2024-07-26,2024-07-26,,10派2.1元(含税),2023年报
2025-07-11,年度分红,,,1.78,2025-07-17,2025-07-18,2025-07-18,,10派1.78元(含税),2024年报
2025-12-16,中期分红,,,0.82,2025-12-22,2025-12-23,2025-12-23,,10派0.82元(含税),2025半年报
