实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2008-06-12,年度分红,,4.0,1.5,2008-06-16,2008-06-17,2008-06-17,,10转增4股派1.5元（含税）,2007年报
2009-06-09,年度分红,,,1.0,2009-06-15,2009-06-16,2009-06-16,,10派1元（含税）,2008年报
2010-04-28,年度分红,,,1.0,2010-05-05,2010-05-06,2010-05-06,,10派1元（含税）,2009年报
2011-05-05,年度分红,,,1.5,2011-05-11,2011-05-12,2011-05-12,,10派1.5元(含税),2010年报
2012-05-29,年度分红,,4.0,1.5,2012-06-04,2012-06-05,2012-06-05,2012-06-05,10转增4股派1.5元(含税),2011年报
2013-05-14,年度分红,,3.0,1.0,2013-05-20,2013-05-21,2013-05-21,2013-05-21,10转增3股派1元(含税),2012年报
2014-06-10,年度分红,,,0.5,2014-06-16,2014-06-17,2014-06-17,,10派0.5元(含税),2013年报
2017-05-25,年度分红,,,0.5,2017-06-02,2017-06-05,2017-06-05,,10派0.5元(含税),2016年报
2019-06-11,年度分红,,,0.4,2019-06-17,2019-06-18,2019-06-18,,10派0.4元(含税),2018年报
2020-06-17,年度分红,,,0.3,2020-06-23,2020-06-24,2020-06-24,,10派0.3元(含税),2019年报
2022-05-30,年度分红,,,0.6,2022-06-07,2022-06-08,2022-06-08,,10派0.6元(含税),2021年报
2023-06-07,年度分红,,,1.0,2023-06-13,2023-06-14,2023-06-14,,10派1元(含税),2022年报
2024-06-05,年度分红,,,1.3,2024-06-13,2024-06-14,2024-06-14,,10派1.3元(含税),2023年报
2025-06-07,年度分红,,3.0,2.3,2025-06-12,2025-06-13,2025-06-13,2025-06-13,10转增3股派2.3元(含税),2024年报
2026-06-04,年度分红,,,3.0,2026-06-10,2026-06-11,2026-06-11,,10派3元(含税),2025年报
