实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2007-05-10,年度分红,,,2.0,2007-05-15,2007-05-16,2007-05-16,,10派2元（含税）,2006年报
2008-05-13,年度分红,,2.0,,2008-05-16,2008-05-19,,,10转增2股,2007年报
2009-04-23,年度分红,,1.0,,2009-04-30,2009-05-04,,2009-05-04,10转增1股,2008年报
2010-04-28,年度分红,,2.0,0.8,2010-05-06,2010-05-07,2010-05-07,2010-05-07,10转增2股派0.8元（含税）,2009年报
2011-04-11,年度分红,,2.0,,2011-04-14,2011-04-15,,2011-04-15,10转增2股,2010年报
2012-04-18,年度分红,,1.0,1.0,2012-04-24,2012-04-25,2012-04-25,2012-04-25,10转增1股派1元(含税),2011年报
2013-05-17,年度分红,,1.0,0.9,2013-05-23,2013-05-24,2013-05-24,2013-05-24,10转增1股派0.9元(含税),2012年报
2014-06-18,年度分红,,,0.5,2014-06-25,2014-06-26,2014-06-26,,10派0.5元(含税),2013年报
2015-05-22,年度分红,,,0.3,2015-05-28,2015-05-29,2015-05-29,,10派0.3元(含税),2014年报
2016-05-06,年度分红,,,0.5,2016-05-12,2016-05-13,2016-05-13,,10派0.5元(含税),2015年报
2017-05-03,年度分红,,,1.0,2017-05-09,2017-05-10,2017-05-10,,10派1元(含税),2016年报
2018-04-23,年度分红,,,1.0,2018-04-27,2018-05-02,2018-05-02,,10派1元(含税),2017年报
2020-05-30,年度分红,,1.0,,2020-06-04,2020-06-05,,2020-06-05,10转增1股,2019年报
2021-05-25,年度分红,,1.0,,2021-05-31,2021-06-01,,2021-06-01,10转增1股,2020年报
2022-05-11,年度分红,,1.0,,2022-05-17,2022-05-18,,2022-05-18,10转增1股,2021年报
2024-06-20,年度分红,,,0.300824,2024-06-25,2024-06-26,2024-06-26,,10派0.300824元(含税),2023年报
