实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2004-07-06,年度分红,,,1.0,2004-07-12,2004-07-13,2004-07-20,,10派1元(含税),2003年报
2005-07-12,年度分红,,,2.5,2005-07-14,2005-07-15,2005-07-21,,10派2.5元(含税),2004年报
2006-07-17,年度分红,,,1.0,2006-07-20,2006-07-21,2006-07-28,,10派1元（含税）,2005年报
2007-08-17,年度分红,,,1.5,2007-08-22,2007-08-23,2007-08-29,,10派1.5元（含税）,2006年报
2008-07-29,年度分红,,,1.8,2008-08-04,2008-08-05,2008-08-15,,10派1.8元（含税）,2007年报
2009-07-30,年度分红,,,1.7,2009-08-05,2009-08-06,2009-08-14,,10派1.7元（含税）,2008年报
2010-08-11,年度分红,,,2.6,2010-08-18,2010-08-19,2010-08-24,,10派2.6元（含税）,2009年报
2011-08-11,年度分红,,,3.0,2011-08-16,2011-08-17,2011-08-23,,10派3元(含税),2010年报
2012-07-19,年度分红,,,3.5,2012-07-24,2012-07-25,2012-07-31,,10派3.5元(含税),2011年报
2013-07-22,年度分红,,,3.3,2013-07-25,2013-07-26,2013-07-31,,10派3.3元(含税),2012年报
2014-08-04,年度分红,,,3.7,2014-08-07,2014-08-08,2014-08-08,,10派3.7元(含税),2013年报
2015-06-05,年度分红,,,2.9,2015-06-11,2015-06-12,2015-06-12,,10派2.9元(含税),2014年报
2016-07-30,年度分红,,,3.2,2016-08-04,2016-08-05,2016-08-05,,10派3.2元(含税),2015年报
2017-07-08,年度分红,4.5,,3.7,2017-07-13,2017-07-14,2017-07-14,,10送4.5股派3.7元(含税),2016年报
2018-07-06,年度分红,,,2.4,2018-07-12,2018-07-13,2018-07-13,,10派2.4元(含税),2017年报
2019-08-03,年度分红,,,1.7,2019-08-08,2019-08-09,2019-08-09,,10派1.7元(含税),2018年报
2020-07-28,年度分红,,,1.45,2020-08-03,2020-08-04,2020-08-04,,10派1.45元(含税),2019年报
2021-08-07,年度分红,,,0.423,2021-08-12,2021-08-13,2021-08-13,,10派0.423元(含税),2020年报
2024-08-03,年度分红,,,0.747,2024-08-08,2024-08-09,2024-08-09,,10派0.747元(含税),2023年报
2025-06-21,年度分红,,,1.57,2025-06-26,2025-06-27,2025-06-27,,10派1.57元(含税),2024年报
