实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1998-09-03,中期分红,0.0,5.0,2.0,1998-09-07,1998-09-08,1998-09-09,,10转增5股派2元(含税),1998半年报
1999-06-24,年度分红,0.0,0.0,1.5,1999-06-28,1999-06-29,1999-06-30,,10派1.5元(含税),1998年报
2000-05-31,年度分红,,,1.6,2000-06-05,2000-06-06,2000-06-07,,10派1.6元(含税),1999年报
2001-06-05,年度分红,,,1.5,2001-06-11,2001-06-12,2001-06-12,,10派1.5元(含税),2000年报
2002-06-01,年度分红,,,1.5,2002-06-06,2002-06-07,2002-06-14,,10派1.5元(含税),2001年报
2003-05-31,年度分红,,,1.2,2003-06-05,2003-06-06,2003-06-13,,10股派1.2元（含税）,2002年报
2005-06-11,年度分红,,,1.8,2005-06-17,2005-06-20,2005-06-24,,10派1.8元(含税),2004年报
2006-06-03,年度分红,,,1.2,2006-06-08,2006-06-09,2006-06-15,,10派1.2元(含税),2005年报
2007-06-01,年度分红,,,1.5,2007-06-07,2007-06-08,2007-06-15,,10派1.5元（含税）,2006年报
2008-05-05,年度分红,,3.0,,2008-05-08,2008-05-09,,,10转增3股,2007年报
2009-05-25,年度分红,,,1.2,2009-06-02,2009-06-03,2009-06-08,,10派1.2元（含税）,2008年报
2010-05-21,年度分红,,,2.0,2010-05-27,2010-05-28,2010-06-02,,10派2元（含税）,2009年报
2011-07-13,年度分红,,,2.0,2011-07-18,2011-07-19,2011-07-25,,10派2元(含税),2010年报
2012-07-17,年度分红,,,2.0,2012-07-20,2012-07-23,2012-07-27,,10派2元(含税),2011年报
2013-06-29,年度分红,,,1.5,2013-07-04,2013-07-05,2013-07-11,,10派1.5元(含税),2012年报
2014-09-23,中期分红,,5.0,1.5,2014-09-26,2014-09-29,2014-09-29,2014-09-30,10转增5股派1.5元(含税),2014半年报
2015-07-04,年度分红,,,1.0,2015-07-09,2015-07-10,2015-07-10,,10派1元(含税),2014年报
2016-07-07,年度分红,,,1.0,2016-07-13,2016-07-14,2016-07-14,,10派1元(含税),2015年报
2017-07-13,年度分红,,,1.0,2017-07-19,2017-07-20,2017-07-20,,10派1元(含税),2016年报
2018-07-14,年度分红,,,1.0,2018-07-19,2018-07-20,2018-07-20,,10派1元(含税),2017年报
2019-06-06,年度分红,,,1.4,2019-06-13,2019-06-14,2019-06-14,,10派1.4元(含税),2018年报
2020-05-27,年度分红,,,0.4,2020-06-02,2020-06-03,2020-06-03,,10派0.4元(含税),2019年报
2024-05-10,年度分红,,,0.85,2024-05-15,2024-05-16,2024-05-16,,10派0.85元(含税),2023年报
2025-05-15,年度分红,,,0.7,2025-05-21,2025-05-22,2025-05-22,,10派0.7元(含税),2024年报
