实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-06-13,年度分红,,,3.0,2012-06-18,2012-06-19,2012-06-19,,10派3元(含税),2011年报
2013-05-13,年度分红,,10.0,3.0,2013-05-20,2013-05-21,2013-05-21,2013-05-21,10转增10股派3元(含税),2012年报
2015-04-14,年度分红,,20.0,,2015-04-20,2015-04-21,,2015-04-21,10转增20股,2014年报
2017-06-09,年度分红,,,0.6,2017-06-14,2017-06-15,2017-06-15,,10派0.6元(含税),2016年报
2019-05-18,年度分红,,,0.5,2019-05-23,2019-05-24,2019-05-24,,10派0.5元(含税),2018年报
2020-06-13,年度分红,,,0.21,2020-06-18,2020-06-19,2020-06-19,,10派0.21元(含税),2019年报
2021-06-04,年度分红,,,0.15,2021-06-10,2021-06-11,2021-06-11,,10派0.15元(含税),2020年报
2022-05-24,年度分红,,,0.2,2022-05-31,2022-06-01,2022-06-01,,10派0.2元(含税),2021年报
2024-07-04,年度分红,,,0.45,2024-07-11,2024-07-12,2024-07-12,,10派0.45元(含税),2023年报
2024-10-11,中期分红,,,0.1,2024-10-18,2024-10-21,2024-10-21,,10派0.1元(含税),2024半年报
2025-06-14,年度分红,,,0.15,2025-06-20,2025-06-23,2025-06-23,,10派0.15元(含税),2024年报
