实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-07-09,年度分红,,,3.5,2010-07-15,2010-07-16,2010-07-16,,10派3.5元（含税）,2009年报
2011-04-23,年度分红,,10.0,4.0,2011-04-28,2011-04-29,2011-04-29,2011-04-29,10转增10股派4元(含税),2010年报
2012-04-24,年度分红,,5.0,2.0,2012-05-03,2012-05-04,2012-05-04,2012-05-04,10转增5股派2元(含税),2011年报
2013-05-27,年度分红,,,1.5,2013-05-30,2013-05-31,2013-05-31,,10派1.5元(含税),2012年报
2014-05-09,年度分红,,6.000634,1.000105,2014-05-15,2014-05-16,2014-05-16,2014-05-16,10转增6.000634股派1.000105元(含税),2013年报
2015-04-22,年度分红,,6.000111,1.000018,2015-04-28,2015-04-29,2015-04-29,2015-04-29,10转增6.000111股派1.000018元(含税),2014年报
2016-05-11,年度分红,7.0,8.0,0.8,2016-05-17,2016-05-18,2016-05-18,2016-05-18,10送7转增8股派0.8元(含税),2015年报
2017-04-11,年度分红,,,0.2,2017-04-17,2017-04-18,2017-04-18,,10派0.2元(含税),2016年报
2018-05-08,年度分红,,,0.2,2018-05-14,2018-05-15,2018-05-15,,10派0.2元(含税),2017年报
2019-04-24,年度分红,,,0.2,2019-04-29,2019-04-30,2019-04-30,,10派0.2元(含税),2018年报
2020-05-15,年度分红,,,0.5,2020-05-21,2020-05-22,2020-05-22,,10派0.5元(含税),2019年报
2021-05-14,年度分红,,,0.4,2021-05-20,2021-05-21,2021-05-21,,10派0.4元(含税),2020年报
2022-05-06,年度分红,,,0.3,2022-05-13,2022-05-16,2022-05-16,,10派0.3元(含税),2021年报
2023-05-05,年度分红,,,0.3,2023-05-11,2023-05-12,2023-05-12,,10派0.3元(含税),2022年报
2024-05-16,年度分红,,,0.5,2024-05-23,2024-05-24,2024-05-24,,10派0.5元(含税),2023年报
2025-05-28,年度分红,,,0.3,2025-06-05,2025-06-06,2025-06-06,,10派0.3元(含税),2024年报
