实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-04-21,年度分红,,5.0,6.5,2010-04-27,2010-04-28,2010-04-28,2010-04-28,10转增5股派6.5元（含税）,2009年报
2011-05-25,年度分红,,5.0,4.5,2011-05-31,2011-06-01,2011-06-01,2011-06-01,10转增5股派4.5元(含税),2010年报
2012-05-31,年度分红,,,3.3,2012-06-05,2012-06-06,2012-06-06,,10派3.3元(含税),2011年报
2013-06-20,年度分红,,,3.51,2013-06-25,2013-06-26,2013-06-26,,10派3.51元(含税),2012年报
2014-06-05,年度分红,,5.0,4.0,2014-06-10,2014-06-11,2014-06-11,2014-06-11,10转增5股派4元(含税),2013年报
2015-06-26,年度分红,,,2.8,2015-07-02,2015-07-03,2015-07-03,,10派2.8元(含税),2014年报
2016-06-29,年度分红,2.0,,2.0,2016-07-04,2016-07-05,2016-07-05,2016-07-05,10送2股派2元(含税),2015年报
2017-06-30,年度分红,,,2.1,2017-07-06,2017-07-07,2017-07-07,,10派2.1元(含税),2016年报
2018-06-30,年度分红,,,1.8,2018-07-05,2018-07-06,2018-07-06,,10派1.8元(含税),2017年报
2019-06-26,年度分红,1.0,,1.2,2019-07-02,2019-07-03,2019-07-03,2019-07-03,10送1股派1.2元(含税),2018年报
2020-06-23,年度分红,1.0,,1.2,2020-06-30,2020-07-01,2020-07-01,2020-07-01,10送1股派1.2元(含税),2019年报
2021-07-01,年度分红,,,1.2,2021-07-06,2021-07-07,2021-07-07,,10派1.2元(含税),2020年报
2022-06-17,年度分红,,,1.4,2022-06-23,2022-06-24,2022-06-24,,10派1.4元(含税),2021年报
2023-06-28,年度分红,1.0,,1.0,2023-07-04,2023-07-05,2023-07-05,2023-07-05,10送1股派1元(含税),2022年报
2024-06-26,年度分红,,,1.6,2024-07-03,2024-07-04,2024-07-04,,10派1.6元(含税),2023年报
2025-07-02,年度分红,,,1.1,2025-07-09,2025-07-10,2025-07-10,,10派1.1元(含税),2024年报
